time,binance_btc_collateral,binance_eth_collateral,binance_liquid_cash,okx_btc_collateral,okx_eth_collateral,okx_liquid_cash,bybit_btc_collateral,bybit_eth_collateral,bybit_liquid_cash,binance_funding,okx_funding,bybit_funding,binance_unrealised_pnl,okx_unrealised_pnl,bybit_unrealised_pnl
2023-01-01 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,0.0,0.0,0.0,-8090.551350000001,-2696.85045,-2786.6660445000007
2023-01-01 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,460.8612202910517,99.99509325792042,416.65793229680423,-7734.958453425881,-2480.1061138575346,-3260.2378745531573
2023-01-01 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,623.5793380512974,220.44793847385532,678.0583051540799,-7242.817992435448,-2536.742715842,-2620.482223422954
2023-01-02 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,770.1976703472168,599.4429889694472,794.6678799559211,-7410.9585457361145,-2861.8126692870546,-2108.844432910767
2023-01-02 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,909.2908135616219,502.26344561334326,971.6360047349183,-7353.318147041477,-3059.9548705651005,-2183.726691787074
2023-01-02 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,1221.3013601043303,459.37789264886715,1098.372419110594,-7374.021056177062,-2852.7799847582455,-1455.6854570066662
2023-01-03 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,1582.3193272989029,341.56016443443826,1253.3531410578476,-6805.263156439112,-2994.287033740118,-1546.3395151946097
2023-01-03 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,1935.3203890565337,378.92524754646763,1434.505066932044,-6878.798802645484,-2746.208669548095,-1857.9723461952876
2023-01-03 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,2106.6319879342122,374.1601846453427,1507.2008555951375,-7215.226473029536,-2785.9089427348813,-1362.8786377487722
2023-01-04 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,2420.347836639195,358.1842655018498,1687.7161236719626,-6861.3914949819955,-2974.7463875687663,-2064.3819818885436
2023-01-04 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,2793.287470995694,248.5722758957541,1870.1849219468563,-8168.747221623133,-2852.007187675361,-1944.9049897952646
2023-01-04 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,3209.0020747566346,453.7502063743698,2054.15241291488,-8056.97495833649,-2744.3322434976562,-1712.802854142512
2023-01-05 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,3638.137679603294,561.8870846316748,2197.6184309974324,-7635.525012083352,-2974.5690206784493,-1566.9882081525466
2023-01-05 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,4006.106009472511,558.4623286296585,2275.796968368965,-7746.2477130474945,-2923.3067782650833,-1065.7968936402322
2023-01-05 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,4484.644627086002,560.9406984258125,2456.6692753770794,-7622.961093881502,-2775.536153287714,-1517.6686508613566
2023-01-06 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,4829.553946856344,692.2734359479875,2518.564100970895,-7213.428609925766,-2920.000292748535,-1109.2194506078667
2023-01-06 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,5210.697044891424,732.9632712009493,2651.503530225603,-7092.529647009251,-2588.310738724658,-1180.559018750344
2023-01-06 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,5681.884727148728,836.4376998413884,2834.38641211227,-7370.995846001315,-2926.5675167956215,-1675.2850545187575
2023-01-07 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,5835.91025009468,861.0880922980085,2712.5092203205745,-7741.184257112647,-2635.7186422485174,-1082.4858158224488
2023-01-07 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,5884.098470485101,1230.6902845558625,2582.803927584033,-6623.017195961438,-3102.7157992468856,-1625.846449659126
2023-01-07 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,6294.15014126744,1128.1703048557802,2624.7228644210277,-7283.337611799856,-2590.353694993257,-1245.1391238549186
2023-01-08 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,6419.745679631062,1245.8624721791123,2689.0373993829244,-7387.51716168494,-2807.914397914181,-1700.8076128912617
2023-01-08 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,6874.396416242833,1473.0704049460467,2782.0894318045557,-6898.911534481318,-3121.567298863505,-1360.1473531400625
2023-01-08 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,7209.416677158262,1399.01415232829,2851.4489614706536,-7384.622931887876,-2612.148157164327,-990.513599482998
2023-01-09 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,7447.394636367006,1454.936403587917,2752.1918601506145,-8625.972571051549,-2727.2822133362097,-1346.3538146104438
2023-01-09 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,7633.540792169293,1344.6250491625021,2548.064601450714,-7796.727271448137,-2890.4817919686975,-1465.44345280782
2023-01-09 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,7905.057847334511,1258.2564353357247,2324.50647119902,-8349.217663626681,-3019.9971147429824,-788.6554921518618
2023-01-10 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,8219.34232881517,1274.8418238082565,2234.5165775580745,-8254.212494840904,-2843.9043225450296,-756.6952542630679
2023-01-10 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,8724.471696667644,1423.490407056527,2296.4218435374714,-7832.748342947481,-3262.9174299603983,-1407.055193052147
2023-01-10 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,9015.881331670249,1391.381432267824,2183.2084973520623,-7671.32416963944,-2955.825831745402,-966.1379284231734
2023-01-11 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,9224.32188406088,1695.4588017208653,1624.2004304167872,-7212.065641578723,-3242.9457385771093,-806.2121765795746
2023-01-11 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,9492.40182161133,1653.8115062681843,1435.731420626587,-7544.695004124194,-3311.9453575572115,-1379.7840163504152
2023-01-11 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,9610.661340781502,1319.944961536773,1396.551896409784,-7855.119973616151,-2992.944317658228,-1110.2907911150178
2023-01-12 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,10137.707287652896,1330.347920456928,1047.457131599786,-8926.159775572654,-3107.6068497593806,-1369.6055902088992
2023-01-12 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,10741.99679618545,1251.8185535475516,896.3449065284677,-8830.057149610977,-3333.506025067545,-1262.0462856283411
2023-01-12 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,11343.215909248633,1230.6061352232725,905.8603877775198,-7750.356547676085,-3183.344349772902,-1441.9399553304975
2023-01-13 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,11927.88437339855,1624.3372847522396,478.54466231164156,-9021.000706234161,-3507.9978494940733,-1770.387596485787
2023-01-13 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,12500.598950368241,1717.9726791137268,1.0958724454617226,-8836.040396118216,-3154.435146623393,-1049.500522736169
2023-01-13 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,12982.690082745805,1764.1931958509858,0.0,-8469.294756717223,-2970.444264574704,-1233.6393830895104
2023-01-14 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,13480.03772766664,1731.2142810700525,0.0,-9214.767187565158,-3303.7930733692483,-1366.0220747410058
2023-01-14 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,16455.864423418083,1739.7075632493588,0.0,-17512.783242963837,-5383.661507988174,-3713.050096973573
2023-01-14 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,17775.01157217062,1730.3983432023804,0.0,-16057.211902855139,-3097.3051485602045,-3607.279238069532
2023-01-15 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,18632.6505289081,4142.94581875521,0.0,-14022.54841057246,-3608.799808588432,-2918.9771389584057
2023-01-15 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,19748.365894261227,4268.119046381538,183.40406921440047,-16399.51139220124,-3992.297770703153,-3944.1811453440023
2023-01-15 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,20930.595767377676,5083.300228322339,409.70435013354836,-17370.740432958584,-3538.1960383949336,-3830.7223842804087
2023-01-16 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,21691.259423346124,5572.786579225592,637.7165323701842,-15267.989886323456,-3400.328400363098,-2406.611025373466
2023-01-16 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,22385.763177794805,6119.045090096487,868.2847107978008,-14504.419103981985,-3914.7523151249043,-3405.678937514109
2023-01-16 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,23075.243278567305,6301.308349910029,1095.5715971061427,-13024.106250485813,-3292.2123951338144,-2738.822109778208
2023-01-17 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,23772.852064850562,6626.785069760636,1328.859116635133,-12518.822397704702,-3809.8546929490403,-2844.557583669288
2023-01-17 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,24467.240188573352,6625.2176778619805,1559.387958831835,-12000.349935200415,-3655.3876854350674,-2111.7990590411646
2023-01-17 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,25163.69266208086,6768.755294421844,1761.2707339331544,-11338.023737704032,-3647.8758716715383,-1921.9623431972577
2023-01-18 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,25813.37720876949,6720.710242031659,1765.5435038551564,-11240.995418569422,-3876.354792282684,-1799.132436179847
2023-01-18 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,26514.45544298412,6747.0897191499,1997.9420904659207,-11358.331211253942,-3628.180811004131,-1822.0969875677547
2023-01-18 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,27204.669740374797,6648.606427013883,2127.839800625182,-10593.975802526751,-3283.384345133207,-1461.9696336456109
2023-01-19 00:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,27881.343806151457,6708.275803312705,2355.57210193763,-11812.368994099263,-3235.6902315715706,-985.0803756300011
2023-01-19 08:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,28563.519740839336,6757.216035414851,2581.3857338879816,-10285.120635821135,-3135.175978814339,-1567.4050271618034
2023-01-19 16:00:00,3600000.0,1800000.0,600000.0,1200000.0,600000.0,200000.0,1200000.0,600000.0,200000.0,29247.63081192555,7058.523475205405,2678.0212566055616,-10489.208028377441,-3584.34045897903,-1499.4156149032933
