time,exchange,pair,funding payment,pnl,initial_delta,current_delta
2023-01-01 08:00:00,binance,BTCUSDCM,43.40822135642395,-14.555957323970688,449.55000000004657,434.9940426760586
2023-01-01 08:00:00,binance,BTCUSDT,269.3016981183673,2060.9110787325644,-1796851.35,-1794790.4389212672
2023-01-01 08:00:00,binance,ETHUSDCM,13.469811816824771,82.72517764255343,224.77500000002328,307.50017764256336
2023-01-01 08:00:00,binance,ETHUSDT,134.6814889994357,762.3977066038431,-898425.675,-897663.2772933962
2023-01-01 08:00:00,bybit,BTCUSDCM,29.89923649426155,-108.90137955614546,164.83500000002095,55.93362044391688
2023-01-01 08:00:00,bybit,BTCUSDT,326.75990503857213,1000.9935669789371,-598905.495,-597904.501433021
2023-01-01 08:00:00,bybit,ETHUSDCM,14.864652104326943,38.38785601221457,82.41750000001048,120.80535601222073
2023-01-01 08:00:00,bybit,ETHUSDT,45.134138659643625,2054.211308893947,-299452.7475,-297398.5361911061
2023-01-01 08:00:00,okx,BTCUSDCM,1.4280779232345449,-5.569737139165568,149.84999999997672,144.28026286081877
2023-01-01 08:00:00,okx,BTCUSDT,92.90173417069435,1210.808024098709,-598950.45,-597739.6419759013
2023-01-01 08:00:00,okx,ETHUSDCM,-6.791916706279684,124.32978756450098,74.92499999998836,199.25478756448138
2023-01-01 08:00:00,okx,ETHUSDT,12.4571978702712,2221.370769527377,-299475.225,-297253.8542304726
2023-01-01 16:00:00,binance,BTCUSDCM,25.841498067575483,111.85519071784142,449.55000000004657,561.4051907178946
2023-01-01 16:00:00,binance,BTCUSDT,18.64648413805959,-1604.9854058010678,-1796851.35,-1798456.335405801
2023-01-01 16:00:00,binance,ETHUSDCM,-16.61363795046831,199.18884234333635,224.77500000002328,423.9638423433644
2023-01-01 16:00:00,binance,ETHUSDT,134.84377350507904,-206.49084008569946,-898425.675,-898632.1658400858
2023-01-01 16:00:00,bybit,BTCUSDCM,29.930899830942312,-11.144518211937793,164.83500000002095,153.69048178812955
2023-01-01 16:00:00,bybit,BTCUSDT,171.88241130045472,575.4896128109801,-598905.495,-598330.005387189
2023-01-01 16:00:00,bybit,ETHUSDCM,14.888318957302367,101.97748249862877,82.41750000001048,184.3949824986339
2023-01-01 16:00:00,bybit,ETHUSDT,44.698742768576246,1532.9043697599452,-299452.7475,-297919.8431302401
2023-01-01 16:00:00,okx,BTCUSDCM,-5.01230342414829,-5.485323709114425,149.84999999997672,144.364676290832
2023-01-01 16:00:00,okx,BTCUSDT,-21.27814858224372,393.93846685657456,-598950.45,-598556.5115331433
2023-01-01 16:00:00,okx,ETHUSDCM,53.062400755542726,82.03524297233128,74.92499999998836,156.96024297230178
2023-01-01 16:00:00,okx,ETHUSDT,93.68089646678418,1816.9547147081712,-299475.225,-297658.27028529183
2023-01-02 00:00:00,binance,BTCUSDCM,31.9598254828958,-71.23910602835076,449.55000000004657,378.3108939717058
2023-01-02 00:00:00,binance,BTCUSDT,-40.29259289034711,-7785.953916789498,-1796851.35,-1804637.3039167896
2023-01-02 00:00:00,binance,ETHUSDCM,19.718519570187844,-11.41067461023431,224.77500000002328,213.36432538978988
2023-01-02 00:00:00,binance,ETHUSDT,135.23258013318286,-2771.6106186536654,-898425.675,-901197.2856186536
2023-01-02 00:00:00,bybit,BTCUSDCM,-33.23162536522624,121.75765488711801,164.83500000002095,286.5926548871794
2023-01-02 00:00:00,bybit,BTCUSDT,89.99330696752797,-708.2503011234244,-598905.495,-599613.7453011235
2023-01-02 00:00:00,bybit,ETHUSDCM,14.958696704308231,39.83051229033782,82.41750000001048,122.24801229033619
2023-01-02 00:00:00,bybit,ETHUSDT,44.88919649523127,269.9976030600294,-299452.7475,-299182.74989693996
2023-01-02 00:00:00,okx,BTCUSDCM,44.895329774345655,-178.85189894835548,149.84999999997672,-29.001898948394228
2023-01-02 00:00:00,okx,BTCUSDT,188.53768499710594,-1158.4101968982004,-598950.45,-600108.8601968981
2023-01-02 00:00:00,okx,ETHUSDCM,-7.061013338456509,-38.63761693973824,74.92499999998836,36.28738306023297
2023-01-02 00:00:00,okx,ETHUSDT,152.62304906259686,369.6226242287469,-299475.225,-299105.60237577127
2023-01-02 08:00:00,binance,BTCUSDCM,90.85278204731054,-120.95081547509108,449.55000000004657,328.5991845249664
2023-01-02 08:00:00,binance,BTCUSDT,-118.67905611696784,-18788.468105634718,-1796851.35,-1815639.8181056348
2023-01-02 08:00:00,binance,ETHUSDCM,45.57225174633814,-26.854049496660082,224.77500000002328,197.92095050337957
2023-01-02 08:00:00,binance,ETHUSDT,121.34716553772427,-12483.865609817345,-898425.675,-910909.5406098173
2023-01-02 08:00:00,bybit,BTCUSDCM,26.830103118061395,-122.28399768091708,164.83500000002095,42.551002319087274
2023-01-02 08:00:00,bybit,BTCUSDT,90.29946194366389,-2720.1682449509735,-598905.495,-601625.6632449509
2023-01-02 08:00:00,bybit,ETHUSDCM,14.962433575830666,1.2159126002351854,82.41750000001048,83.63341260023299
2023-01-02 08:00:00,bybit,ETHUSDT,44.87612614144122,399.4552564947506,-299452.7475,-299053.29224350525
2023-01-02 08:00:00,okx,BTCUSDCM,49.99652776293685,-212.95501053083035,149.84999999997672,-63.10501053085318
2023-01-02 08:00:00,okx,BTCUSDT,-44.454378705488374,-3448.1545507376186,-598950.45,-602398.6045507374
2023-01-02 08:00:00,okx,ETHUSDCM,-26.01255173664281,-18.713364326727373,74.92499999998836,56.21163567327312
2023-01-02 08:00:00,okx,ETHUSDT,-76.70914067690967,392.022597870035,-299475.225,-299083.20240213
2023-01-02 16:00:00,binance,BTCUSDCM,90.91257900669643,8.870449806217948,449.55000000004657,458.4204498062609
2023-01-02 16:00:00,binance,BTCUSDT,72.81630348976653,-20766.817377107123,-1796851.35,-1817618.167377107
2023-01-02 16:00:00,binance,ETHUSDCM,45.785369538743375,66.92350787859687,224.77500000002328,291.69850787863834
2023-01-02 16:00:00,binance,ETHUSDT,102.49629450750204,-16637.59278076001,-898425.675,-915063.2677807598
2023-01-02 16:00:00,bybit,BTCUSDCM,-12.04586474008114,-42.72471850252032,164.83500000002095,122.1102814975311
2023-01-02 16:00:00,bybit,BTCUSDT,90.65980364123979,-4986.539141924246,-598905.495,-603892.0341419242
2023-01-02 16:00:00,bybit,ETHUSDCM,2.678722539907772,70.13440496471935,82.41750000001048,152.55190496472642
2023-01-02 16:00:00,bybit,ETHUSDT,45.44375293460916,-3320.774063990349,-299452.7475,-302773.5215639904
2023-01-02 16:00:00,okx,BTCUSDCM,6.406214470969271,-183.7179080450337,149.84999999997672,-33.867908045009244
2023-01-02 16:00:00,okx,BTCUSDT,-23.517557586363065,-5878.774771997065,-598950.45,-604829.224771997
2023-01-02 16:00:00,okx,ETHUSDCM,0.09616414580673781,-34.51119172431095,74.92499999998836,40.41380827568355
2023-01-02 16:00:00,okx,ETHUSDT,-25.870373994888983,-3516.7740161776082,-299475.225,-302991.9990161776
2023-01-03 00:00:00,binance,BTCUSDCM,31.564818456780134,37.60587362937349,449.55000000004657,487.15587362938095
2023-01-03 00:00:00,binance,BTCUSDT,271.6883180889796,-13811.003372547482,-1796851.35,-1810662.3533725473
2023-01-03 00:00:00,binance,ETHUSDCM,45.595931501049826,78.36014124105986,224.77500000002328,303.13514124113135
2023-01-03 00:00:00,binance,ETHUSDT,12.16889914776298,-12603.91392275289,-898425.675,-911029.5889227528
2023-01-03 00:00:00,bybit,BTCUSDCM,20.376587953199884,17.15689737953926,164.83500000002095,181.99189737957204
2023-01-03 00:00:00,bybit,BTCUSDT,90.67876899374379,-5152.497721574434,-598905.495,-604057.9927215744
2023-01-03 00:00:00,bybit,ETHUSDCM,-1.5893412834453362,132.4586001166249,82.41750000001048,214.8761001166422
2023-01-03 00:00:00,bybit,ETHUSDT,45.514706283755146,-3824.7366186049485,-299452.7475,-303277.484118605
2023-01-03 00:00:00,okx,BTCUSDCM,7.165825686629067,-93.32266419884945,149.84999999997672,56.52733580110362
2023-01-03 00:00:00,okx,BTCUSDT,-71.93090654067214,-6026.999369852521,-598950.45,-604977.4493698524
2023-01-03 00:00:00,okx,ETHUSDCM,-19.26006955126812,-61.87336506113934,74.92499999998836,13.051634938863572
2023-01-03 00:00:00,okx,ETHUSDT,-33.792577809117695,-3923.720220693922,-299475.225,-303398.94522069395
2023-01-03 08:00:00,binance,BTCUSDCM,60.812875097979166,13.79702080376046,449.55000000004657,463.3470208037179
2023-01-03 08:00:00,binance,BTCUSDT,244.73168793238258,-20017.525830331597,-1796851.35,-1816868.8758303314
2023-01-03 08:00:00,binance,ETHUSDCM,-24.17989499889394,21.89580753285918,224.77500000002328,246.67080753290793
2023-01-03 08:00:00,binance,ETHUSDT,71.63639372616299,-14571.897209513165,-898425.675,-912997.5722095133
2023-01-03 08:00:00,bybit,BTCUSDCM,30.190539191724554,-148.6901288733684,164.83500000002095,16.144871126685757
2023-01-03 08:00:00,bybit,BTCUSDT,90.44305675547984,-3603.5357664262674,-598905.495,-602509.0307664262
2023-01-03 08:00:00,bybit,ETHUSDCM,15.130592794340252,55.140788264640605,82.41750000001048,137.5582882646413
2023-01-03 08:00:00,bybit,ETHUSDT,45.38773713265179,-2981.13759485073,-299452.7475,-302433.88509485073
2023-01-03 08:00:00,okx,BTCUSDCM,19.571353510193227,-107.96730300932677,149.84999999997672,41.88269699062221
