position_type,position_size,exchange,crypto,pair,margin,open_time,quantity,open_price,transaction_cost_pct,open_transaction_cost,open_value,close_time,close_price,closed,close_transaction_cost,close_value,pnl
long,150512.52235494403,okx,ethereum,ETH/USDT,coin,2023-02-16 16:00:00,89.3305112449362,1683.21,0.001,150.51252235494402,150362.00983258907,2023-02-20 16:00:00,1713.44,True,153.0624711875235,152909.40871633598,2547.398883746908
short,150362.00983258907,okx,ethereum,ETHUSDCM,coin,2023-02-16 16:00:00,89.25403034052107,1683.81,0.0005,75.18100491629454,150286.82882767278,2023-02-20 16:00:00,1713.63,True,76.47419200621356,152871.9098204209,-2585.080992748117
long,903183.5335277529,okx,bitcoin,BTC/USDT,usd,2023-02-17 00:00:00,36.27826473273097,24871.1,0.001,903.1835335277528,902280.3499942251,2023-02-27 08:00:00,23550.7,True,854.3785292411272,853524.1507118861,-48756.19928233896
short,902280.3499942251,okx,bitcoin,BTCUSDT,usd,2023-02-17 00:00:00,36.26537487963116,24867.5,0.0005,451.1401749971125,901829.2098192279,2023-02-27 08:00:00,23549.1,True,427.00846978896107,853589.9311081332,48239.278711094754
long,451591.7667638764,okx,ethereum,ETH/USDT,usd,2023-02-17 00:00:00,263.6750936586337,1710.97,0.001,451.5917667638764,451140.17499711254,2023-02-19 00:00:00,1687.88,True,445.0519170845347,444606.86516745016,-6533.309829662379
short,451140.17499711254,okx,ethereum,ETHUSDT,usd,2023-02-17 00:00:00,263.56636286085853,1710.82,0.0005,225.57008749855626,450914.60490961396,2023-02-19 00:00:00,1687.93,True,222.44078543186447,444659.13007829705,6255.474831316911
long,451940.7267125256,okx,ethereum,ETH/USDT,usd,2023-02-20 08:00:00,268.05881765361846,1684.29,0.001,451.9407267125256,451488.78598581307,2023-02-24 00:00:00,1652.9,True,443.074419699666,442631.3452799663,-8857.440705846762
short,451488.78598581307,okx,ethereum,ETHUSDT,usd,2023-02-20 08:00:00,267.9693360448098,1684.01,0.0005,225.74439299290654,451263.04159282014,2023-02-24 00:00:00,1653.05,True,221.4833554744364,442745.22759339836,8517.813999421778
long,301255.2991756625,okx,bitcoin,BTC/USDT,coin,2023-02-21 16:00:00,12.24988883366046,24567.9,0.001,301.2552991756625,300954.04387648683,2023-02-24 08:00:00,23954.5,True,293.4399620659195,293146.5221038536,-7807.5217726332485
short,300954.04387648683,okx,bitcoin,BTCUSDCM,coin,2023-02-21 16:00:00,12.247203568850967,24561.0,0.0005,150.4770219382434,300803.5668545486,2023-02-24 08:00:00,23959.1,True,146.71598751322858,293285.2590389439,7518.307815604669
long,150569.87163879944,okx,ethereum,ETH/USDT,coin,2023-02-21 16:00:00,90.0811475291712,1669.82,0.001,150.56987163879944,150419.30176716065,2023-02-24 16:00:00,1647.22,True,148.3834678330014,148235.0843651684,-2184.2174019922386
short,150419.30176716065,okx,ethereum,ETHUSDCM,coin,2023-02-21 16:00:00,90.05120698891736,1669.54,0.0005,75.20965088358032,150344.09211627708,2023-02-24 16:00:00,1647.49,True,74.17923150108572,148284.28377067036,2059.808345606725
long,602561.4202712256,okx,ethereum,ETH/USDT,usd,2023-02-25 08:00:00,376.5584824350076,1598.58,0.001,602.5614202712256,601958.8588509544,2023-03-04 00:00:00,1565.81,True,589.6190373815592,589029.4183441777,-12929.440506776795
short,601958.8588509544,okx,ethereum,ETHUSDT,usd,2023-02-25 08:00:00,376.36549444609597,1598.6,0.0005,300.97942942547724,601657.879421529,2023-03-04 00:00:00,1565.61,True,294.62079087987615,588946.9609688724,12710.918452656595
long,301345.0815612061,okx,bitcoin,BTC/USDT,coin,2023-03-03 00:00:00,12.82969820408807,23464.6,0.001,301.3450815612061,301043.7364796449,2023-03-07 16:00:00,22348.7,True,286.72707625370305,286440.34917744936,-14603.387302195537
short,301043.7364796449,okx,bitcoin,BTCUSDCM,coin,2023-03-03 00:00:00,12.819459031825915,23471.6,0.0005,150.52186823982245,300893.2146114051,2023-03-07 16:00:00,22348.3,True,143.24655814047756,286349.8697228146,14543.344888590509
long,3658686.199873042,binance,bitcoin,BTC/USDT,usd,2023-03-08 16:00:00,165.0872839336805,22139.97,0.001,3658.686199873042,3655027.5136731686,2023-03-11 16:00:00,20062.77,True,3312.1082074861274,3308796.0992786414,-346231.4143945272
short,3655027.5136731686,binance,bitcoin,BTCUSDT,usd,2023-03-08 16:00:00,165.08206203077924,22129.6,0.0005,1827.5137568365844,3653199.999916332,2023-03-11 16:00:00,20052.3,True,1655.1375162298973,3308619.8949435647,344580.1049727672
long,602617.7161291146,okx,ethereum,ETH/USDT,usd,2023-03-09 00:00:00,387.72394902587473,1552.69,0.001,602.6177161291147,602015.0984129854,2023-03-11 08:00:00,1457.95,True,565.282131482274,564716.8493507918,-37298.249062193674
short,602015.0984129854,okx,ethereum,ETHUSDT,usd,2023-03-09 00:00:00,387.4477410875449,1553.02,0.0005,301.00754920649274,601714.090863779,2023-03-11 08:00:00,1458.87,True,282.6179430201933,564953.2680973664,36760.822766412515
long,607735.3079920853,bybit,ethereum,ETH/USDT,usd,2023-03-09 08:00:00,393.75799198646666,1541.88,0.001,607.7353079920854,607127.5726840933,2023-03-27 17:00:00,1765.38,True,695.1324838930685,694437.3514091754,87309.77872508217
short,607127.5726840933,bybit,ethereum,ETHUSDT,usd,2023-03-09 08:00:00,393.7891586913687,1540.91,0.00055,333.92016497625133,606793.652519117,2023-03-27 17:00:00,1764.62,True,382.1885238654797,694506.0366860975,-87712.38416698051
long,3658302.5573534453,binance,bitcoin,BTC/USDT,usd,2023-03-14 00:00:00,151.56782230773345,24112.27,0.001,3658.3025573534455,3654644.254796092,2023-03-28 01:00:00,27124.9,True,4111.262023315039,4107150.7612917246,452506.5064956327
short,3654644.254796092,binance,bitcoin,BTCUSDT,usd,2023-03-14 00:00:00,151.44662752829427,24119.5,0.0005,1827.322127398046,3652816.932668694,2023-03-28 01:00:00,27112.0,True,2053.010482773557,4103967.9550643405,-451151.02239564667
long,1205085.0413484967,okx,bitcoin,BTC/USDT,usd,2023-03-14 16:00:00,48.638666598272756,24751.5,0.001,1205.0850413484968,1203879.956307148,2023-03-17 08:00:00,25780.0,True,1253.9048249034718,1252650.9200785682,48770.963771420065
short,1203879.956307148,okx,bitcoin,BTCUSDT,usd,2023-03-14 16:00:00,48.62495570328232,24746.1,0.0005,601.9399781535741,1203278.0163289944,2023-03-17 08:00:00,25776.0,True,626.6784291039025,1252730.1797787012,-49452.16344970674
long,602542.5206742482,okx,ethereum,ETH/USDT,usd,2023-03-14 16:00:00,357.52084943638755,1683.65,0.001,602.5425206742483,601939.9781535739,2023-03-17 00:00:00,1679.67,True,600.5170451728171,599916.5281276442,-2023.4500259297201
short,601939.9781535739,okx,ethereum,ETHUSDT,usd,2023-03-14 16:00:00,357.3060114290703,1683.82,0.0005,300.969989076787,601639.0081644971,2023-03-17 00:00:00,1679.54,True,300.0548692177904,599809.683566363,1829.324598134146
long,1829724.5600900815,binance,ethereum,ETH/USDT,usd,2023-03-15 00:00:00,1075.6055545924712,1699.41,0.001,1829.7245600900815,1827894.8355299914,2023-03-27 17:00:00,1711.73,True,1841.1462959625708,1839305.149666608,11410.314136616653
short,1827894.8355299914,binance,ethereum,ETHUSDT,usd,2023-03-15 00:00:00,1074.7388940204753,1699.93,0.0005,913.9474177649957,1826980.8881122265,2023-03-27 17:00:00,1710.39,True,919.1113284718405,1837303.545615209,-10322.657502982533
long,304434.2743928474,bybit,bitcoin,BTC/USDT,coin,2023-03-18 08:00:00,11.139891370836073,27300.97,0.001,304.4342743928474,304129.84011845454,2023-03-25 00:00:00,27822.58,True,309.9405188563963,309630.5783375399,5500.738219085382
short,304129.84011845454,bybit,bitcoin,BTCUSDCM,coin,2023-03-18 08:00:00,11.100816912803644,27382.0,0.00055,167.27141206515,303962.5687063894,2023-03-25 00:00:00,27833.5,True,169.93602314838614,308804.6515193719,-4842.082812982495
long,301469.4250441229,okx,bitcoin,BTC/USDT,coin,2023-03-18 08:00:00,11.030177102954834,27304.0,0.001,301.46942504412294,301167.95561907877,2023-03-22 00:00:00,28120.6,True,310.1751982413517,309865.0230431103,8697.067424031557
short,301167.95561907877,okx,bitcoin,BTCUSDCM,coin,2023-03-18 08:00:00,11.002137129202564,27359.9,0.0005,150.5839778095394,301017.37164126924,2023-03-22 00:00:00,28177.3,True,155.0052592653397,309855.51327141403,-8838.14163014479
long,150751.8204226408,okx,ethereum,ETH/USDT,coin,2023-03-20 00:00:00,82.69104659009919,1821.25,0.001,150.7518204226408,150601.06860221815,2023-03-22 00:00:00,1790.98,True,148.09801062193586,147949.91261131392,-2651.155990904226
short,150601.06860221815,okx,ethereum,ETHUSDCM,coin,2023-03-20 00:00:00,82.40130947366184,1826.74,0.0005,75.30053430110908,150525.76806791703,2023-03-22 00:00:00,1795.3,True,73.96753544903255,147861.10336261606,2664.6647053009656
long,150749.27918014198,okx,ethereum,ETH/USDT,coin,2023-03-24 16:00:00,86.2514775726569,1746.04,0.001,150.749279180142,150598.52990096185,2023-03-28 01:00:00,1704.58,True,147.02254364079948,146875.52109715866,-3723.0088038031827
short,150598.52990096185,okx,ethereum,ETHUSDCM,coin,2023-03-24 16:00:00,86.09986651490148,1748.24,0.0005,75.29926495048092,150523.23063601137,2023-03-28 01:00:00,1705.2,True,73.408746190605,146744.0836350194,3779.147000991972
long,452247.83754042594,okx,ethereum,ETH/USDT,usd,2023-03-24 16:00:00,258.7544327179707,1746.04,0.001,452.24783754042596,451795.58970288554,2023-03-27 01:00:00,1765.59,True,456.8542388625219,456397.38462365937,4601.7949207738275
short,451795.58970288554,okx,ethereum,ETHUSDT,usd,2023-03-24 16:00:00,258.68876318767315,1745.61,0.0005,225.89779485144277,451569.6919080341,2023-03-27 01:00:00,1766.28,True,228.45839432156166,456688.33024880174,-5118.638340767648
long,152501.42095547702,bybit,ethereum,ETH/USDT,coin,2023-03-27 17:00:00,86.29808853307591,1765.38,0.001,152.50142095547702,152348.91953452156,2023-04-03 17:00:00,1807.65,True,155.9967397368147,155840.74299707788,3491.82346255632
short,152348.91953452156,bybit,ethereum,ETHUSDCM,coin,2023-03-27 17:00:00,86.22766805152055,1765.85,0.00055,83.79190574398686,152265.12762877755,2023-04-03 17:00:00,1806.55,True,85.67602654516095,155688.91769192927,-3423.7900631517114
long,150713.434262287,okx,ethereum,ETH/USDT,coin,2023-03-29 09:00:00,84.67618290761189,1778.1,0.001,150.713434262287,150562.7208280247,2023-04-01 17:00:00,1823.98,True,154.44766409982591,154293.2164357261,3730.495607701392
short,150562.7208280247,okx,ethereum,ETHUSDCM,coin,2023-03-29 09:00:00,84.6014906101995,1778.78,0.0005,75.28136041401235,150487.43946761067,2023-04-01 17:00:00,1824.73,True,77.18743898057468,154297.69052216876,-3810.251054558088
long,301432.0962675935,okx,bitcoin,BTC/USDT,coin,2023-03-29 17:00:00,10.619458119701864,28356.5,0.001,301.4320962675935,301130.6641713259,2023-03-31 09:00:00,28170.1,True,299.15119717781346,298852.0459806356,-2278.618190690293
short,301130.6641713259,okx,bitcoin,BTCUSDCM,coin,2023-03-29 17:00:00,10.609134993046865,28369.9,0.0005,150.56533208566296,300980.09883924027,2023-03-31 09:00:00,28168.2,True,149.42011815557137,298690.81619298714,2289.282646253123
long,301448.761147632,okx,bitcoin,BTC/USDT,coin,2023-04-01 17:00:00,10.613195948041373,28374.8,0.001,301.44876114763196,301147.31238648435,2023-04-03 09:00:00,27750.4,True,294.5204328365273,294225.91240369075,-6921.399982793606
short,301147.31238648435,okx,bitcoin,BTCUSDCM,coin,2023-04-01 17:00:00,10.603591828814997,28386.3,0.0005,150.5736561932422,300996.73873029114,2023-04-03 09:00:00,27742.4,True,147.0845429758586,294022.0014087413,6974.737321549852
long,458728.71671607904,binance,ethereum,ETH/USDT,coin,2023-04-02 01:00:00,251.6860654653795,1820.8,0.001,458.7287167160791,458269.987999363,2023-04-07 01:00:00,1872.41,True,471.25950583803126,470788.2463321932,12518.258332830213
short,458269.987999363,binance,ethereum,ETHUSDCM,coin,2023-04-02 01:00:00,251.57265737287284,1820.71,0.0005,229.1349939996815,458040.8530053633,2023-04-07 01:00:00,1872.34,True,235.51477465276238,470794.03453087196,-12753.18152550864
long,1376186.1501482371,binance,ethereum,ETH/USDT,usd,2023-04-02 01:00:00,755.0581963961384,1820.8,0.001,1376.1861501482372,1374809.9639980888,2023-04-03 09:00:00,1794.86,True,1355.2237543835731,1353868.5306291895,-20941.433368899394
short,1374809.9639980888,binance,ethereum,ETHUSDT,usd,2023-04-02 01:00:00,755.0829247875296,1819.83,0.0005,687.4049819990445,1374122.55901609,2023-04-03 09:00:00,1794.0,True,677.309383534414,1353941.4576852936,20181.101330796257
long,305071.2320702836,bybit,bitcoin,BTC/USDT,coin,2023-04-03 01:00:00,10.906993627869651,27942.27,0.001,305.0712320702836,304766.16083821334,2023-04-29 09:00:00,29350.16,True,320.12200809695474,319801.8860888578,15035.725250644435
short,304766.16083821334,bybit,bitcoin,BTCUSDCM,coin,2023-04-03 01:00:00,10.894666718520389,27958.5,0.00055,167.62138846101735,304598.5394497523,2023-04-29 09:00:00,29347.5,True,175.85217733697743,319555.3793444401,-14956.839894687815
long,150727.84044651763,okx,ethereum,ETH/USDT,coin,2023-04-06 01:00:00,78.88450653335872,1908.83,0.001,150.72784044651763,150577.1126060711,2023-04-07 17:00:00,1849.44,True,145.89216176305496,145746.2696012919,-4830.843004779221
short,150577.1126060711,okx,ethereum,ETHUSDCM,coin,2023-04-06 01:00:00,78.81409736683882,1909.58,0.0005,75.28855630303556,150501.82404976807,2023-04-07 17:00:00,1849.99,True,72.90264599383907,145732.38934168432,4769.434708083747
long,1834768.5000653192,binance,ethereum,ETH/USDT,usd,2023-04-08 09:00:00,978.9743799419184,1872.3,0.001,1834.7685000653194,1832933.7315652538,2023-05-15 09:00:00,1828.73,True,1790.2798178311846,1788489.5380133532,-44444.193551900564
short,1832933.7315652538,binance,ethereum,ETHUSDT,usd,2023-04-08 09:00:00,979.0234785463729,1871.27,0.0005,916.4668657826269,1832017.2646994712,2023-05-15 09:00:00,1827.98,True,894.8176691565993,1788740.520644042,43276.74405542924
long,301446.0933587858,okx,bitcoin,BTC/USDT,coin,2023-04-11 17:00:00,10.019518604243673,30055.8,0.001,301.4460933587858,301144.647265427,2023-04-15 09:00:00,30380.4,True,304.39698300436453,304092.5860213602,2947.9387559331954
short,301144.647265427,okx,bitcoin,BTCUSDCM,coin,2023-04-11 17:00:00,10.008248653075828,30074.6,0.0005,150.5723236327135,300994.0749417943,2023-04-15 09:00:00,30398.5,True,152.11787334026278,304083.6288071853,-3089.5538653910044
long,610346.191332209,bybit,ethereum,ETH/USDT,usd,2023-04-12 01:00:00,321.8809396348378,1894.29,0.001,610.3461913322091,609735.8451408768,2023-05-16 01:00:00,1828.6,True,588.5914862162643,588002.894730048,-21732.95041082881
short,609735.8451408768,bybit,ethereum,ETHUSDT,usd,2023-04-12 01:00:00,321.8602230023975,1893.37,0.00055,335.35471482748227,609400.4904260493,2023-05-16 01:00:00,1827.89,True,323.57879566311885,588001.5042281894,21398.98619785998
long,150730.37186756922,okx,ethereum,ETH/USDT,coin,2023-04-14 09:00:00,71.39182699397955,2109.2,0.001,150.73037186756923,150579.64149570165,2023-04-18 01:00:00,2078.24,True,148.36935053196805,148220.98118143607,-2358.6603142655804
short,150579.64149570165,okx,ethereum,ETHUSDCM,coin,2023-04-14 09:00:00,71.26490443437369,2111.9,0.0005,75.28982074785083,150504.3516749538,2023-04-18 01:00:00,2079.05,True,74.0816497821423,148089.2179145025,2415.13376045131
long,916234.0185814656,bybit,bitcoin,BTC/USDT,usd,2023-04-15 17:00:00,30.122653208968895,30386.36,0.001,916.2340185814656,915317.7845628841,2023-05-11 01:00:00,27689.31,True,834.0754827256346,833241.407242909,-82076.37731997517
short,915317.7845628841,bybit,bitcoin,BTCUSDT,usd,2023-04-15 17:00:00,30.115362273475807,30377.0,0.00055,503.4247815095863,914814.3597813746,2023-05-11 01:00:00,27677.5,True,458.43486662826973,833059.5044574984,81754.85532387614
long,301467.06177748134,okx,bitcoin,BTC/USDT,coin,2023-04-16 17:00:00,9.964484884998424,30223.9,0.001,301.4670617774814,301165.59471570386,2023-04-18 01:00:00,29463.8,True,293.59158975461656,293297.9981648619,-7867.596550841932
short,301165.59471570386,okx,bitcoin,BTCUSDCM,coin,2023-04-16 17:00:00,9.9523900057313,30245.5,0.0005,150.58279735785194,301015.011918346,2023-04-18 01:00:00,29474.6,True,146.67135723146387,293196.04310569627,7818.96881264972
long,904401.185332444,okx,bitcoin,BTC/USDT,usd,2023-04-16 17:00:00,29.89345465499527,30223.9,0.001,904.401185332444,903496.7841471116,2023-04-18 17:00:00,30380.0,True,908.1631524187563,907254.9892663375,3758.205119225895
short,903496.7841471116,okx,bitcoin,BTCUSDT,usd,2023-04-16 17:00:00,29.867044889452398,30235.5,0.0005,451.7483920735558,903045.035755038,2023-04-18 17:00:00,30382.1,True,453.7117722679158,906969.8327635637,-3924.7970085256966
long,452203.75168739347,okx,ethereum,ETH/USDT,usd,2023-04-16 17:00:00,216.4659970750027,2086.94,0.001,452.2037516873935,451751.5479357061,2023-04-23 17:00:00,1875.05,True,405.88456781548376,405478.6832476683,-46272.86468803778
short,451751.5479357061,okx,ethereum,ETHUSDT,usd,2023-04-16 17:00:00,216.33288559766686,2087.18,0.0005,225.87577396785306,451525.6721617383,2023-04-23 17:00:00,1875.12,True,202.82506022094853,405447.2953816761,46078.37678006216
long,150772.31329300583,okx,ethereum,ETH/USDT,coin,2023-04-19 01:00:00,72.37557888805148,2081.11,0.001,150.77231329300585,150621.54097971282,2023-04-20 17:00:00,1940.08,True,140.41441308913093,140273.99867604178,-10347.542303671042
short,150621.54097971282,okx,ethereum,ETHUSDCM,coin,2023-04-19 01:00:00,72.34217200579663,2081.03,0.0005,75.31077048985641,150546.23020922297,2023-04-20 17:00:00,1940.48,True,70.18926896690411,140308.34866484132,10237.881544381642
long,918086.204395397,binance,bitcoin,BTC/USDT,coin,2023-04-20 01:00:00,31.849322264776717,28797.1,0.001,918.086204395397,917168.1181910016,2023-04-28 17:00:00,29146.88,True,928.3083741327753,927380.0657586425,10211.94756764092
short,917168.1181910016,binance,bitcoin,BTCUSDCM,coin,2023-04-20 01:00:00,31.81925428869611,28809.9,0.0005,458.5840590955008,916709.5341319061,2023-04-28 17:00:00,29150.5,True,463.77358607131805,927083.3985565647,-10373.86442465859
long,1206323.3556031056,okx,bitcoin,BTC/USDT,usd,2023-04-21 17:00:00,42.938681402675925,28066.0,0.001,1206.3233556031057,1205117.0322475026,2023-04-23 17:00:00,27645.9,True,1187.0784921902384,1185891.413698048,-19225.61854945449
short,1205117.0322475026,okx,bitcoin,BTCUSDT,usd,2023-04-21 17:00:00,42.90681633935264,28072.8,0.0005,602.5585161237514,1204514.4737313788,2023-04-23 17:00:00,27649.9,True,593.1845905507333,1185775.9965109157,18738.4772204631
long,150790.4194503882,okx,ethereum,ETH/USDT,coin,2023-04-21 17:00:00,78.91601742974227,1908.86,0.001,150.7904194503882,150639.62903093782,2023-04-23 17:00:00,1875.05,True,147.97147848163826,147823.5070031566,-2816.12202778121
short,150639.62903093782,okx,ethereum,ETHUSDCM,coin,2023-04-21 17:00:00,78.85838224292796,1909.3,0.0005,75.31981451546892,150564.30921642235,2023-04-23 17:00:00,1875.58,True,73.95260228359541,147831.25196490722,2733.057251515129
long,2755198.8310181457,binance,bitcoin,BTC/USDT,usd,2023-04-24 09:00:00,100.26393841854495,27451.98,0.001,2755.198831018146,2752443.6321871276,2023-05-15 17:00:00,27396.81,True,2746.9120707045768,2744165.158633872,-8278.473553255666
short,2752443.6321871276,binance,bitcoin,BTCUSDT,usd,2023-04-24 09:00:00,100.25427046383442,27440.9,0.0005,1376.2218160935638,2751067.410371034,2023-05-15 17:00:00,27383.0,True,1372.631344055589,2743890.056767122,7177.353603912052
long,603092.2922396602,okx,ethereum,ETH/USDT,usd,2023-04-25 17:00:00,330.0081065397115,1825.68,0.001,603.0922922396602,602489.1999474205,2023-04-27 01:00:00,1828.62,True,603.4594237806473,602855.9643568665,366.7644094460411
short,602489.1999474205,okx,ethereum,ETHUSDT,usd,2023-04-25 17:00:00,329.8322627249482,1825.74,0.0005,301.24459997371025,602187.9553474468,2023-04-27 01:00:00,1828.58,True,301.56233948679284,602823.1166340989,-635.1612866520882
long,150756.2519057831,okx,ethereum,ETH/USDT,coin,2023-05-03 09:00:00,80.86244525010997,1862.49,0.001,150.7562519057831,150605.49565387733,2023-05-07 01:00:00,1898.01,True,153.47772970916122,153324.25197945206,2718.7563255747373
short,150605.49565387733,okx,ethereum,ETHUSDCM,coin,2023-05-03 09:00:00,80.7769088268235,1863.53,0.0005,75.30274782693867,150530.1929060504,2023-05-07 01:00:00,1901.06,True,76.78087514716054,153484.9694191739,-2954.7765131235064
long,452260.39764155657,okx,ethereum,ETH/USDT,usd,2023-05-04 09:00:00,237.35527380676487,1903.51,0.001,452.2603976415566,451808.137243915,2023-05-06 09:00:00,1970.35,True,467.67296374515917,467205.290781414,15397.15353749902
short,451808.137243915,okx,ethereum,ETHUSDT,usd,2023-05-04 09:00:00,237.21416468820712,1903.69,0.0005,225.9040686219575,451582.233175293,2023-05-06 09:00:00,1971.02,True,233.776931441875,467320.08595230815,-15737.852777015127
long,301522.9154092444,okx,bitcoin,BTC/USDT,coin,2023-05-05 09:00:00,10.316260398368255,29198.7,0.001,301.52291540924443,301221.3924938352,2023-05-07 09:00:00,28804.0,True,297.1495645145992,296852.41495008464,-4368.977543750545
short,301221.3924938352,okx,bitcoin,BTCUSDCM,coin,2023-05-05 09:00:00,10.304820282976683,29216.5,0.0005,150.6106962469176,301070.7817975883,2023-05-07 09:00:00,28864.1,True,148.71968156493364,297290.6434483023,3780.1383492859895
long,904272.874664132,okx,bitcoin,BTC/USDT,usd,2023-05-07 01:00:00,31.32498116376897,28838.6,0.001,904.272874664132,903368.6017894679,2023-05-08 09:00:00,28195.1,True,883.2109764105825,882327.7654341719,-21040.836355295964
short,903368.6017894679,okx,bitcoin,BTCUSDT,usd,2023-05-07 01:00:00,31.30769024686368,28840.1,0.0005,451.68430089473395,902916.9174885731,2023-05-08 09:00:00,28202.2,True,441.4728709400494,882504.2690091588,20412.64847941429
long,602897.8950366882,okx,ethereum,ETH/USDT,usd,2023-05-07 01:00:00,317.3297280528825,1898.01,0.001,602.8978950366882,602294.9971416515,2023-05-21 09:00:00,1818.1,True,576.9371785729456,576360.2413943727,-25934.755747278803
short,602294.9971416515,okx,ethereum,ETHUSDT,usd,2023-05-07 01:00:00,317.171063188856,1898.01,0.0005,301.14749857082575,601993.8496430806,2023-05-21 09:00:00,1818.19,True,288.33862768967305,576388.9167516564,25604.932891424163
long,1227113.9483858387,bybit,bitcoin,BTC/USDT,usd,2023-05-15 17:00:00,44.84325668321141,27337.15,0.001,1227.1139483858387,1225886.8344374527,2023-05-28 17:00:00,27155.91,True,1217.7594425961877,1216541.6831535914,-9345.15128386137
short,1225886.8344374527,bybit,bitcoin,BTCUSDT,usd,2023-05-15 17:00:00,44.838193194505884,27325.2,0.00055,674.2377589405991,1225212.5966785122,2023-05-28 17:00:00,27140.8,True,669.319438619395,1216275.114414826,8937.482263686135
long,460043.46871683624,binance,ethereum,ETH/USDT,coin,2023-05-17 17:00:00,255.71622334697614,1797.24,0.001,460.04346871683623,459583.4252481194,2023-05-27 17:00:00,1823.6,True,466.32410489554564,465857.7807906501,6274.355542530713
short,459583.4252481194,binance,ethereum,ETHUSDCM,coin,2023-05-17 17:00:00,255.6666055554911,1796.69,0.0005,229.7917126240597,459353.6335354953,2023-05-27 17:00:00,1822.94,True,233.03244096566348,465831.8494903613,-6478.215954865969
long,301400.2868845679,okx,bitcoin,BTC/USDT,coin,2023-05-18 17:00:00,10.989170885621808,27399.6,0.001,301.4002868845679,301098.8865976833,2023-05-25 01:00:00,26255.1,True,288.52178051908913,288233.25873857003,-12865.627859113272
short,301098.8865976833,okx,bitcoin,BTCUSDCM,coin,2023-05-18 17:00:00,10.978827914882494,27411.7,0.0005,150.54944329884165,300948.33715438447,2023-05-25 01:00:00,26251.2,True,144.10370367958168,288063.30365548376,12885.03349890071
long,920114.7627297215,binance,bitcoin,BTC/USDT,coin,2023-05-19 01:00:00,34.27109548712782,26821.28,0.001,920.1147627297215,919194.6479669918,2023-07-06 17:00:00,30407.0,True,1042.0812004770958,1041039.1192766186,121844.47130962682
short,919194.6479669918,binance,bitcoin,BTCUSDCM,coin,2023-05-19 01:00:00,34.2589158771174,26817.4,0.0005,459.59732398349587,918735.0506430083,2023-07-06 17:00:00,30400.2,True,520.7389472237722,1040957.1555003207,-122222.1048573124
long,2760598.6294574514,binance,bitcoin,BTC/USDT,usd,2023-05-20 09:00:00,102.69372871728052,26854.98,0.001,2760.5986294574514,2757838.030827994,2023-06-06 09:00:00,25722.34,True,2641.5230059336536,2638881.48292772,-118956.54790027393
short,2757838.030827994,binance,bitcoin,BTCUSDT,usd,2023-05-20 09:00:00,102.69239926430618,26841.9,0.0005,1378.919015413997,2756459.11181258,2023-06-06 09:00:00,25706.3,True,1319.920811604017,2638521.7023964296,117937.4094161503
long,613838.4825982852,bybit,ethereum,ETH/USDT,usd,2023-05-20 17:00:00,338.1871668949946,1813.27,0.001,613.8384825982852,613224.6441156869,2023-05-27 09:00:00,1833.92,True,620.2082091120685,619588.0009029565,6363.356787269586
short,613224.6441156869,bybit,ethereum,ETHUSDT,usd,2023-05-20 17:00:00,338.2380632237435,1812.0,0.00055,337.27355426362783,612887.3705614232,2023-05-27 09:00:00,1832.86,True,340.96865910814876,619602.0479011623,-6714.67733973905
long,150684.15309749878,okx,ethereum,ETH/USDT,coin,2023-05-22 17:00:00,82.97146468262963,1814.28,0.001,150.68415309749878,150533.46894440128,2023-05-25 01:00:00,1792.7,True,148.74294473655016,148594.2017918136,-1939.2671525876794
short,150533.46894440128,okx,ethereum,ETHUSDCM,coin,2023-05-22 17:00:00,82.92129503928368,1814.47,0.0005,75.26673447220064,150458.20220992906,2023-05-25 01:00:00,1792.51,True,74.3186252854332,148562.93194558096,1895.2702643481025
long,904274.2101651474,okx,bitcoin,BTC/USDT,usd,2023-05-24 17:00:00,33.77841519424852,26744.0,0.001,904.2742101651475,903369.9359549823,2023-06-06 17:00:00,25685.3,True,867.6087277888315,866741.1190610427,-36628.81689393963
short,903369.9359549823,okx,bitcoin,BTCUSDT,usd,2023-05-24 17:00:00,33.75874894328932,26746.2,0.0005,451.68496797749117,902918.2509870048,2023-06-06 17:00:00,25688.5,True,433.60581111484385,866778.0164185727,36140.23456843209
long,602829.3080457277,okx,ethereum,ETH/USDT,usd,2023-05-25 09:00:00,338.1281252387241,1781.06,0.001,602.8293080457277,602226.478737682,2023-05-26 17:00:00,1812.13,True,612.7321195888492,612119.3874692603,9892.908731578267
short,602226.478737682,okx,ethereum,ETHUSDT,usd,2023-05-25 09:00:00,337.9533687226997,1781.09,0.0005,301.113239368841,601925.3654983131,2023-05-26 17:00:00,1812.18,True,306.216167865951,612126.119564036,-10200.754065722926
long,1381810.3722017426,binance,ethereum,ETH/USDT,usd,2023-05-26 01:00:00,764.5219963500097,1805.61,0.001,1381.8103722017427,1380428.5618295409,2023-05-28 01:00:00,1829.89,True,1398.9911559009195,1397592.1647450184,17163.602915477473
short,1380428.5618295409,binance,ethereum,ETHUSDT,usd,2023-05-26 01:00:00,764.5462264420393,1804.65,0.0005,690.2142809147705,1379738.3475486261,2023-05-28 01:00:00,1828.85,True,699.1201831142617,1397541.2460454092,-17802.898496783106
