position_type,position_size,exchange,crypto,pair,margin,open_time,quantity,open_price,transaction_cost_pct,open_transaction_cost,open_value,close_time,close_price,closed,close_transaction_cost,close_value,pnl
long,300230.71998456406,bybit,bitcoin,BTC/USDT,coin,2023-04-03 01:00:00,10.73393426033674,27942.27,0.001,300.2307199845641,299930.4892645795,2023-04-29 09:00:00,29350.16,True,315.042687970365,314727.6452823946,14797.156017815112
short,299930.4892645795,bybit,bitcoin,BTCUSDCM,coin,2023-04-03 01:00:00,10.721802939910367,27958.5,0.00055,164.96176909551872,299765.527495484,2023-04-29 09:00:00,29347.5,True,173.06196147846072,314485.04981754103,-14719.522322057048
long,149431.00943581417,okx,ethereum,ETH/USDT,coin,2023-04-06 01:00:00,78.20580063514213,1908.83,0.001,149.43100943581416,149281.57842637834,2023-04-07 17:00:00,1849.44,True,144.63693592665726,144492.2989907306,-4789.279435647739
short,149281.57842637834,okx,ethereum,ETHUSDCM,coin,2023-04-06 01:00:00,78.13599725445657,1909.58,0.0005,74.64078921318918,149206.93763716516,2023-04-07 17:00:00,1849.99,True,72.27540678038605,144478.5381539917,4728.399483173445
long,1799395.655094871,binance,ethereum,ETH/USDT,usd,2023-04-08 09:00:00,960.1005498262972,1872.3,0.001,1799.395655094871,1797596.2594397762,2023-05-15 09:00:00,1828.73,True,1755.7646784838446,1754008.9138053607,-43587.34563441551
short,1797596.2594397762,binance,ethereum,ETHUSDT,usd,2023-04-08 09:00:00,960.1487018495761,1871.27,0.0005,898.7981297198882,1796697.4613100563,2023-05-15 09:00:00,1827.98,True,877.5663120034941,1754255.0576949848,42442.40361507144
long,298852.8868787572,okx,bitcoin,BTC/USDT,coin,2023-04-11 17:00:00,9.933325148286801,30055.8,0.001,298.8528868787572,298554.03399187844,2023-04-15 09:00:00,30380.4,True,301.7783913350123,301476.61294367735,2922.5789517989033
short,298554.03399187844,okx,bitcoin,BTCUSDCM,coin,2023-04-11 17:00:00,9.922152147489328,30074.6,0.0005,149.27701699593922,298404.7569748825,2023-04-15 09:00:00,30398.5,True,150.80927102772716,301467.7327844266,-3062.975809544092
long,600481.5300119527,bybit,ethereum,ETH/USDT,usd,2023-04-12 01:00:00,316.67857006157493,1894.29,0.001,600.4815300119527,599881.0484819408,2023-05-16 01:00:00,1828.6,True,579.0784332145959,578499.3547813813,-21381.693700559437
short,599881.0484819408,bybit,ethereum,ETHUSDT,usd,2023-04-12 01:00:00,316.658188259704,1893.37,0.00055,329.9345766650674,599551.1139052757,2023-05-16 01:00:00,1827.89,True,318.34898465591675,578497.9867533745,21053.12715190125
long,149426.4434393786,okx,ethereum,ETH/USDT,coin,2023-04-14 09:00:00,70.77423525314775,2109.2,0.001,149.4264434393786,149277.01699593922,2023-04-18 01:00:00,2078.24,True,147.08584667250176,146938.76082582926,-2338.256170109962
short,149277.01699593922,okx,ethereum,ETHUSDCM,coin,2023-04-14 09:00:00,70.64841066690717,2111.9,0.0005,74.63850849796961,149202.37848744125,2023-04-18 01:00:00,2079.05,True,73.44078909851667,146808.13740793485,2394.241079506406
long,900732.3400393415,bybit,bitcoin,BTC/USDT,usd,2023-04-15 17:00:00,29.61301082786165,30386.36,0.001,900.7323400393415,899831.6076993021,2023-05-11 01:00:00,27689.31,True,819.9638368460179,819143.8730091718,-80687.73469013034
short,899831.6076993021,bybit,bitcoin,BTCUSDT,usd,2023-04-15 17:00:00,29.605843247031224,30377.0,0.00055,494.9073842346162,899336.7003150675,2023-05-11 01:00:00,27677.5,True,450.67864955833875,818965.0478201484,80371.65249491914
long,298831.82735009544,okx,bitcoin,BTC/USDT,coin,2023-04-16 17:00:00,9.877381658976683,30223.9,0.001,298.83182735009547,298532.99552274536,2023-04-18 01:00:00,29463.8,True,291.0251977237572,290734.1725260334,-7798.8229967119405
short,298532.99552274536,okx,bitcoin,BTCUSDCM,coin,2023-04-16 17:00:00,9.865392505496157,30245.5,0.0005,149.26649776137268,298383.729024984,2023-04-18 01:00:00,29474.6,True,145.38924897124852,290633.1086935258,7750.6203314582235
long,896495.4820502864,okx,bitcoin,BTC/USDT,usd,2023-04-16 17:00:00,29.63214497693005,30223.9,0.001,896.4954820502863,895598.9865682361,2023-04-18 17:00:00,30380.0,True,900.2245643991349,899324.3398347358,3725.3532664997038
short,895598.9865682361,okx,bitcoin,BTCUSDT,usd,2023-04-16 17:00:00,29.605966068857867,30235.5,0.0005,447.79949328411806,895151.1870749521,2023-04-18 17:00:00,30382.1,True,449.7457108503233,899041.6759897962,-3890.4889148441143
long,448237.21126081236,okx,ethereum,ETH/USDT,usd,2023-04-16 17:00:00,214.56724872279582,2086.94,0.001,448.2372112608124,447788.9740495515,2023-04-23 17:00:00,1875.05,True,402.3243197176783,401921.9953979606,-45866.978651590936
short,447788.9740495515,okx,ethereum,ETHUSDT,usd,2023-04-16 17:00:00,214.43530484315048,2087.18,0.0005,223.89448702477577,447565.0795625268,2023-04-23 17:00:00,1875.12,True,201.04596440874417,401890.8828530796,45674.19670944719
long,-5.820766091346741e-11,bybit,ethereum,ETH/USDT,coin,2023-04-18 01:00:00,-2.797960489084913e-14,2078.28,0.001,-5.820766091346741e-14,-5.814945325255394e-11,2023-04-26 09:00:00,1862.59,True,-5.211453227364668e-14,-5.2062417741373037e-11,6.087035511180903e-12
short,-5.814945325255394e-11,bybit,ethereum,ETHUSDCM,coin,2023-04-18 01:00:00,-2.7950498270218357e-14,2079.3,0.00055,-3.198219928890467e-14,-5.811747105326504e-11,2023-04-26 09:00:00,1861.3,True,-2.861334433669659e-14,-5.199564908602073e-11,-6.121821967244306e-12
long,149379.23741811817,okx,ethereum,ETH/USDT,coin,2023-04-19 01:00:00,71.70685748504405,2081.11,0.001,149.37923741811818,149229.85818070004,2023-04-20 17:00:00,1940.08,True,139.11704006958428,138977.9230295147,-10251.935151185346
short,149229.85818070004,okx,ethereum,ETHUSDCM,coin,2023-04-19 01:00:00,71.67375926902048,2081.03,0.0005,74.61492909035002,149155.2432516097,2023-04-20 17:00:00,1940.48,True,69.54074819317442,139011.9556381557,10143.287613454013
long,899697.8275474355,binance,bitcoin,BTC/USDT,coin,2023-04-20 01:00:00,31.211411208763664,28797.1,0.001,899.6978275474355,898798.1297198881,2023-04-28 17:00:00,29146.88,True,909.7152571324895,908805.5418753569,10007.412155468832
short,898798.1297198881,binance,bitcoin,BTCUSDCM,coin,2023-04-20 01:00:00,31.181945465101514,28809.9,0.0005,449.3990648599441,898348.7306550281,2023-04-28 17:00:00,29150.5,True,454.4846506402209,908514.8166298015,-10166.085974773392
long,1195167.7088352218,okx,bitcoin,BTC/USDT,usd,2023-04-21 17:00:00,42.54159984060381,28066.0,0.001,1195.167708835222,1193972.5411263865,2023-04-23 17:00:00,27645.9,True,1176.100815033349,1174924.7142183157,-19047.826908070827
short,1193972.5411263865,okx,bitcoin,BTCUSDT,usd,2023-04-21 17:00:00,42.51002945398476,28072.8,0.0005,596.9862705631932,1193375.5548558233,2023-04-23 17:00:00,27649.9,True,587.6990316998666,1174810.3643680334,18565.19048778992
long,149346.6431567988,okx,ethereum,ETH/USDT,coin,2023-04-21 17:00:00,78.16041852919648,1908.86,0.001,149.3466431567988,149197.29651364198,2023-04-23 17:00:00,1875.05,True,146.55469276316984,146408.13807040668,-2789.1584432352975
short,149197.29651364198,okx,ethereum,ETHUSDCM,coin,2023-04-21 17:00:00,78.10333518325311,1909.3,0.0005,74.598648256821,149122.69786538515,2023-04-23 17:00:00,1875.58,True,73.24452670150292,146415.80887630433,2706.8889890808205
long,2699093.4826423065,binance,bitcoin,BTC/USDT,usd,2023-04-24 09:00:00,98.22221891315905,27451.98,0.001,2699.0934826423068,2696394.389159664,2023-05-15 17:00:00,27396.81,True,2690.975469342225,2688284.493872883,-8109.895286781248
short,2696394.389159664,binance,bitcoin,BTCUSDT,usd,2023-04-24 09:00:00,98.21274783134241,27440.9,0.0005,1348.197194579832,2695046.191965084,2023-05-15 17:00:00,27383.0,True,1344.6798369328246,2688014.9940287163,7031.197936367709
long,597356.5480726372,okx,ethereum,ETH/USDT,usd,2023-04-25 17:00:00,326.86954533355487,1825.68,0.001,597.3565480726372,596759.1915245645,2023-04-27 01:00:00,1828.62,True,597.7201879878451,597122.4677998571,363.276275292621
short,596759.1915245645,okx,ethereum,ETHUSDT,usd,2023-04-25 17:00:00,326.695373891574,1825.74,0.0005,298.3795957622823,596460.8119288023,2023-04-27 01:00:00,1828.58,True,298.6943133953272,597089.9324772591,-629.1205484567909
long,149319.198697672,okx,ethereum,ETH/USDT,coin,2023-05-03 09:00:00,80.09164049147878,1862.49,0.001,149.319198697672,149169.87949897433,2023-05-07 01:00:00,1898.01,True,152.01473456923165,151862.71983466242,2692.840335688088
short,149169.87949897433,okx,ethereum,ETHUSDCM,coin,2023-05-03 09:00:00,80.00691942669282,1863.53,0.0005,74.58493974948716,149095.29455922486,2023-05-07 01:00:00,1901.06,True,76.04897712265432,152021.905268186,-2926.610708961147
long,447957.5960930162,okx,ethereum,ETH/USDT,usd,2023-05-04 09:00:00,235.0970777652459,1903.51,0.001,447.9575960930162,447509.6384969232,2023-05-06 09:00:00,1970.35,True,463.2235271747523,462760.30364757753,15250.665150654328
short,447509.6384969232,okx,ethereum,ETHUSDT,usd,2023-05-04 09:00:00,234.9573111576332,1903.69,0.0005,223.75481924846162,447285.88367767475,2023-05-06 09:00:00,1971.02,True,231.5527797189591,462874.00665819924,-15588.122980524495
long,298638.397395344,okx,bitcoin,BTC/USDT,coin,2023-05-05 09:00:00,10.217569925988098,29198.7,0.001,298.638397395344,298339.75899794867,2023-05-07 09:00:00,28804.0,True,294.30688414816115,294012.577264013,-4327.181733935664
short,298339.75899794867,okx,bitcoin,BTCUSDCM,coin,2023-05-05 09:00:00,10.206239252424135,29216.5,0.0005,149.16987949897432,298190.5891184497,2023-05-07 09:00:00,28864.1,True,147.29695520294771,294446.6134506925,3743.975667757215
long,895572.4552641462,okx,bitcoin,BTC/USDT,usd,2023-05-07 01:00:00,31.02358931462977,28838.6,0.001,895.5724552641462,894676.882808882,2023-05-08 09:00:00,28195.1,True,874.7132030849178,873838.489881833,-20838.392927049077
short,894676.882808882,okx,bitcoin,BTCUSDT,usd,2023-05-07 01:00:00,31.00646476147717,28840.1,0.0005,447.338441404441,894229.5443674776,2023-05-08 09:00:00,28202.2,True,437.2252602480657,874013.2952358833,20216.24913159432
long,597105.4263297451,okx,ethereum,ETH/USDT,usd,2023-05-07 01:00:00,314.2809157503993,1898.01,0.001,597.1054263297451,596508.3209034153,2023-05-21 09:00:00,1818.1,True,571.3941329258008,570822.7387928751,-25685.582110540243
short,596508.3209034153,okx,ethereum,ETHUSDT,usd,2023-05-07 01:00:00,314.1237752925241,1898.01,0.0005,298.25416045170766,596210.0667429636,2023-05-21 09:00:00,1818.19,True,285.5683534995572,570851.1386456148,25358.928097348777
long,1200748.4563743977,bybit,bitcoin,BTC/USDT,usd,2023-05-15 17:00:00,43.87976463962129,27337.15,0.001,1200.7484563743978,1199547.7079180232,2023-05-28 17:00:00,27155.91,True,1191.5949393747383,1190403.3444353633,-9144.363482659915
short,1199547.7079180232,bybit,bitcoin,BTCUSDT,usd,2023-05-15 17:00:00,43.8748099438858,27325.2,0.00055,659.7512393549129,1198887.9566786683,2023-05-28 17:00:00,27140.8,True,654.9385929487587,1190142.503132067,8745.453546601348
long,449670.240284538,binance,ethereum,ETH/USDT,coin,2023-05-17 17:00:00,249.95024039318815,1797.24,0.001,449.670240284538,449220.5700442535,2023-05-27 17:00:00,1823.6,True,455.8092583810179,455353.44912263687,6132.879078383383
short,449220.5700442535,binance,ethereum,ETHUSDCM,coin,2023-05-17 17:00:00,249.90174140181742,1796.69,0.0005,224.61028502212676,448995.95975923137,2023-05-27 17:00:00,1822.94,True,227.77794023551454,455328.1025307936,-6332.142771562212
long,298371.91068562755,okx,bitcoin,BTC/USDT,coin,2023-05-18 17:00:00,10.878755119598168,27399.6,0.001,298.37191068562754,298073.53877494193,2023-05-25 01:00:00,26255.1,True,285.62280354056185,285337.18073702126,-12736.358037920669
short,298073.53877494193,okx,bitcoin,BTCUSDCM,coin,2023-05-18 17:00:00,10.868516071807091,27411.7,0.0005,149.03676938747097,297924.50200555444,2023-05-25 01:00:00,26251.2,True,142.65579455211116,285168.9333096702,12755.568695884256
long,899340.480569076,binance,bitcoin,BTC/USDT,coin,2023-05-19 01:00:00,33.497325261453106,26821.28,0.001,899.340480569076,898441.140088507,2023-07-06 17:00:00,30407.0,True,1018.5531692250047,1017534.6160557796,119093.47596727265
short,898441.140088507,binance,bitcoin,BTCUSDCM,coin,2023-05-19 01:00:00,33.485420641764776,26817.4,0.0005,449.2205700442535,897991.9195184627,2023-07-06 17:00:00,30400.2,True,508.9817422968888,1017454.5028514807,-119462.583333018
long,2698021.4417072283,binance,bitcoin,BTC/USDT,usd,2023-05-20 09:00:00,100.36586958044731,26854.98,0.001,2698.0214417072284,2695323.420265521,2023-06-06 09:00:00,25722.34,True,2581.645021743923,2579063.376722179,-116260.04354334204
short,2695323.420265521,binance,bitcoin,BTCUSDT,usd,2023-05-20 09:00:00,100.36457026348313,26841.9,0.0005,1347.6617101327604,2693975.758555388,2023-06-06 09:00:00,25706.3,True,1290.0008762820883,2578711.7516878946,115264.0068674935
long,600185.8201181603,bybit,ethereum,ETH/USDT,usd,2023-05-20 17:00:00,330.6653914188412,1813.27,0.001,600.1858201181603,599585.6342980422,2023-05-27 09:00:00,1833.92,True,606.4138746308412,605807.4607562104,6221.826458168216
short,599585.6342980422,bybit,ethereum,ETHUSDT,usd,2023-05-20 17:00:00,330.71515573906083,1812.0,0.00055,329.7720988639232,599255.8621991782,2023-05-27 09:00:00,1832.86,True,333.3850191913423,605821.1953287037,-6565.333129525534
long,149161.45629182443,okx,ethereum,ETH/USDT,coin,2023-05-22 17:00:00,82.1330196196467,1814.28,0.001,149.16145629182444,149012.2948355326,2023-05-25 01:00:00,1792.7,True,147.23986427214064,147092.62440786848,-1919.6704276641249
short,149012.2948355326,okx,ethereum,ETHUSDCM,coin,2023-05-22 17:00:00,82.08335695168002,1814.47,0.0005,74.5061474177663,148937.78868811484,2023-05-25 01:00:00,1792.51,True,73.56761908472798,147061.67055037123,1876.118137743615
long,894919.739648968,okx,bitcoin,BTC/USDT,usd,2023-05-24 17:00:00,33.42898668521235,26744.0,0.001,894.919739648968,894024.819909319,2023-06-06 17:00:00,25685.3,True,858.6335517056848,857774.9181539791,-36249.90175533993
short,894024.819909319,okx,bitcoin,BTCUSDT,usd,2023-05-24 17:00:00,33.409523876265204,26746.2,0.0005,447.0124099546595,893577.8074993644,2023-06-06 17:00:00,25688.5,True,429.12027704771936,857811.433818391,35766.373680973426
long,596638.5226777106,okx,ethereum,ETH/USDT,usd,2023-05-25 09:00:00,334.65570174785404,1781.06,0.001,596.6385226777106,596041.8841550329,2023-05-26 17:00:00,1812.13,True,606.4396368083388,605833.1971715305,9791.31301649753
short,596041.8841550329,okx,ethereum,ETHUSDT,usd,2023-05-25 09:00:00,334.4827399025066,1781.09,0.0005,298.02094207751645,595743.8632129554,2023-05-26 17:00:00,1812.18,True,303.07146579826224,605839.8601307261,-10095.99691777071
long,1349010.7208536142,binance,ethereum,ETH/USDT,usd,2023-05-26 01:00:00,746.3747487734121,1805.61,0.001,1349.0107208536142,1347661.7101327605,2023-05-28 01:00:00,1829.89,True,1365.783689032979,1364417.905343946,16756.195211185608
short,1347661.7101327605,binance,ethereum,ETHUSDT,usd,2023-05-26 01:00:00,746.3984037224359,1804.65,0.0005,673.8308550663802,1346987.879277694,2023-05-28 01:00:00,1828.85,True,682.5253603238884,1364368.1952874528,-17380.31600975874
long,298174.4953656893,okx,bitcoin,BTC/USDT,coin,2023-05-29 17:00:00,10.670757181403808,27915.2,0.001,298.17449536568927,297876.3208703236,2023-06-01 01:00:00,27009.7,True,288.2139502425625,287925.7362923199,-9950.584578003676
short,297876.3208703236,okx,bitcoin,BTCUSDCM,coin,2023-05-29 17:00:00,10.663359050661104,27920.6,0.0005,148.9381604351618,297727.3827098884,2023-06-01 01:00:00,27009.9,True,144.0081308112257,287872.25349164015,9855.129218248243
long,149136.77937683216,okx,ethereum,ETH/USDT,coin,2023-05-30 01:00:00,78.76942572720009,1891.44,0.001,149.13677937683215,148987.64259745533,2023-06-01 01:00:00,1863.7,True,146.8025787277828,146655.77614905502,-2331.8664484003093
short,148987.64259745533,okx,ethereum,ETHUSDCM,coin,2023-05-30 01:00:00,78.70091471886678,1892.14,0.0005,74.49382129872767,148913.1487761566,2023-06-01 01:00:00,1864.17,True,73.35594209573495,146638.52824937415,2274.6205267824407
long,447410.3381304967,okx,ethereum,ETH/USDT,usd,2023-05-30 17:00:00,233.3668851511874,1915.28,0.001,447.4103381304967,446962.9277923662,2023-06-05 09:00:00,1870.0,True,436.3960752327205,435959.67915748776,-11003.24863487843
short,446962.9277923662,okx,ethereum,ETHUSDT,usd,2023-05-30 17:00:00,233.24533045573065,1915.32,0.0005,223.4814638961831,446739.44632847,2023-06-05 09:00:00,1870.3,True,218.11937077567651,436020.6221805773,10718.824147892708
long,150022.17512882364,bybit,ethereum,ETH/USDT,coin,2023-06-01 17:00:00,80.51755326948835,1861.36,0.001,150.02217512882365,149872.1529536948,2023-07-15 09:00:00,1930.38,True,155.42947448035494,155274.04500587456,5401.892052179755
short,149872.1529536948,bybit,ethereum,ETHUSDCM,coin,2023-06-01 17:00:00,80.48451091804324,1861.1,0.00055,82.42968412453214,149789.72326957027,2023-07-15 09:00:00,1930.05,True,85.43652166355315,155253.6937757058,-5463.97050613552
long,1797939.9150955756,binance,ethereum,ETH/USDT,usd,2023-06-02 01:00:00,964.7444784993286,1861.78,0.001,1797.9399150955758,1796141.97518048,2023-06-15 09:00:00,1639.96,True,1582.142354959759,1580560.212604799,-215581.76257568086
short,1796141.97518048,binance,ethereum,ETHUSDT,usd,2023-06-02 01:00:00,964.8788310121465,1860.59,0.0005,898.07098759024,1795243.9041928896,2023-06-15 09:00:00,1639.31,True,790.8677582332609,1580944.6487082886,214299.25548460102
long,450066.52538647107,bybit,ethereum,ETH/USDT,usd,2023-06-02 01:00:00,240.5305059521014,1869.27,0.001,450.0665253864711,449616.4588610846,2023-06-21 17:00:00,1829.84,True,440.13234101139324,439692.20867038186,-9924.250190702733
short,449616.4588610846,bybit,ethereum,ETHUSDT,usd,2023-06-02 01:00:00,240.53075076473633,1868.24,0.00055,247.28905237359655,449369.169808711,2023-06-21 17:00:00,1828.65,True,241.91560656226432,439604.6417793728,9764.528029338166
long,300044.3502576473,bybit,bitcoin,BTC/USDT,coin,2023-06-02 09:00:00,11.10104479231262,27001.45,0.001,300.0443502576473,299744.3059073896,2023-07-07 17:00:00,30119.38,True,334.35658649668494,334022.22991018824,34277.92400279862
short,299744.3059073896,bybit,bitcoin,BTCUSDCM,coin,2023-06-02 09:00:00,11.096151509866864,26998.5,0.00055,164.8593682490643,299579.44653914054,2023-07-07 17:00:00,30104.0,True,183.72119977916765,333854.82385325286,-34275.377314112324
long,900133.0507729419,bybit,bitcoin,BTC/USDT,usd,2023-06-02 09:00:00,33.30313437693786,27001.45,0.001,900.1330507729419,899232.917722169,2023-07-25 17:00:00,29125.34,True,969.9651117940034,968995.1466822095,69762.22896004049
short,899232.917722169,bybit,bitcoin,BTCUSDT,usd,2023-06-02 09:00:00,33.295730667568954,26992.6,0.00055,494.578104747193,898738.3396174217,2023-07-25 17:00:00,29111.0,True,533.09960850498,968738.9158550948,-70000.57623767306
long,596415.979776821,okx,ethereum,ETH/USDT,usd,2023-06-06 01:00:00,329.88011305527397,1806.17,0.001,596.415979776821,595819.5637970442,2023-06-17 01:00:00,1722.16,True,568.1063354992706,567538.2291637713,-28281.334633272956
short,595819.5637970442,okx,ethereum,ETHUSDT,usd,2023-06-06 01:00:00,329.62574807387426,1806.66,0.0005,297.9097818985221,595521.6540151457,2023-06-17 01:00:00,1722.42,True,283.8769904987013,567470.1040069038,28051.550008241902
long,2696929.7890066677,binance,bitcoin,BTC/USDT,usd,2023-06-11 01:00:00,104.26105498183371,25841.22,0.001,2696.9297890066678,2694232.859217661,2023-06-20 17:00:00,27071.94,True,2822.549024804903,2819726.4757800982,125493.61656243727
short,2694232.859217661,binance,bitcoin,BTCUSDT,usd,2023-06-11 01:00:00,104.26791535812117,25826.6,0.0005,1347.1164296088305,2692885.742788052,2023-06-20 17:00:00,27054.3,True,1410.4477312366087,2819485.014741981,-126599.27195392875
long,298100.9929835008,okx,bitcoin,BTC/USDT,coin,2023-06-17 09:00:00,11.33990411783475,26261.5,0.001,298.1009929835008,297802.8919905173,2023-06-22 09:00:00,30300.0,True,343.5990947703929,343255.49567562254,45452.60368510522
short,297802.8919905173,okx,bitcoin,BTCUSDCM,coin,2023-06-17 09:00:00,11.336608415010742,26256.0,0.0005,148.90144599525865,297653.99054452206,2023-06-22 09:00:00,30304.8,True,171.77682534760876,343381.8738698699,-45727.88332534785
long,149050.4964917504,okx,ethereum,ETH/USDT,coin,2023-06-17 09:00:00,86.63911348232244,1718.64,0.001,149.0504964917504,148901.44599525866,2023-06-21 17:00:00,1829.37,True,158.4949950311562,158336.50003612504,9435.05404086638
short,148901.44599525866,okx,ethereum,ETHUSDCM,coin,2023-06-17 09:00:00,86.60385647331422,1718.48,0.0005,74.45072299762933,148826.99527226103,2023-06-21 17:00:00,1829.73,True,79.23083715245862,158382.44346776477,-9555.448195503734
long,449437.59566513705,binance,ethereum,ETH/USDT,coin,2023-06-20 01:00:00,258.46995456189734,1737.1,0.001,449.43759566513705,448988.1580694719,2023-07-04 09:00:00,1948.81,True,503.7088321497712,503205.1233176214,54216.96524814953
short,448988.1580694719,binance,ethereum,ETHUSDCM,coin,2023-06-20 01:00:00,258.44486523291704,1736.4,0.0005,224.49407903473596,448763.66399043717,2023-07-04 09:00:00,1948.08,True,251.7356365314705,503219.5374264095,-54455.87343597232
long,298041.64191426884,okx,bitcoin,BTC/USDT,coin,2023-06-24 01:00:00,9.640395022579069,30885.0,0.001,298.04164191426884,297743.60027235455,2023-06-28 17:00:00,30308.4,True,292.1849485023355,291892.7635538331,-5850.83671852143
short,297743.60027235455,okx,bitcoin,BTCUSDCM,coin,2023-06-24 01:00:00,9.629495007918536,30904.5,0.0005,148.87180013617728,297594.7284722184,2023-06-28 17:00:00,30311.3,True,145.94125601676055,291736.5707775043,5858.157694714086
long,894124.9257428065,okx,bitcoin,BTC/USDT,usd,2023-06-24 01:00:00,28.92118506773721,30885.0,0.001,894.1249257428066,893230.8008170637,2023-06-28 17:00:00,30308.4,True,876.5548455070066,875678.2906614995,-17552.510155564174
short,893230.8008170637,okx,bitcoin,BTCUSDT,usd,2023-06-24 01:00:00,28.909813430499458,30881.7,0.0005,446.61540040853185,892784.1854166551,2023-06-28 17:00:00,30300.9,True,437.9966828881105,875555.3690933329,17228.816323322244
long,2695496.8915171255,binance,bitcoin,BTC/USDT,usd,2023-06-25 09:00:00,87.64551089174601,30723.78,0.001,2695.4968915171257,2692801.3946256083,2023-08-19 09:00:00,25918.0,True,2271.596351292273,2269324.7549409806,-423476.63968462776
short,2692801.3946256083,binance,bitcoin,BTCUSDT,usd,2023-06-25 09:00:00,87.62958240308313,30714.0,0.0005,1346.4006973128041,2691454.9939282956,2023-08-19 09:00:00,25906.7,True,1135.0966512209768,2269058.2057907325,422396.78813756304
long,1347981.0903779631,binance,ethereum,ETH/USDT,usd,2023-06-26 09:00:00,711.630754464142,1892.32,0.001,1347.9810903779633,1346633.1092875851,2023-08-18 01:00:00,1681.49,True,1196.5999973239102,1195403.3973265863,-151229.71196099883
short,1346633.1092875851,binance,ethereum,ETHUSDT,usd,2023-06-26 09:00:00,711.5832898403074,1891.5,0.0005,673.3165546437925,1345959.7927329415,2023-08-18 01:00:00,1681.0,True,598.0857551107783,1195573.424466446,150386.3682664954
long,149020.82095713442,okx,ethereum,ETH/USDT,coin,2023-06-26 17:00:00,79.14334630639289,1881.04,0.001,149.02082095713442,148871.80013617728,2023-06-28 09:00:00,1866.87,True,147.7503389190157,147602.58858009666,-1269.2115560806124
short,148871.80013617728,okx,ethereum,ETHUSDCM,coin,2023-06-26 17:00:00,79.06762539779434,1881.9,0.0005,74.43590006808864,148797.3642361092,2023-06-28 09:00:00,1867.37,True,73.82425581953962,147574.68738325968,1222.6768528495159
long,595974.4115607536,okx,ethereum,ETH/USDT,usd,2023-06-29 01:00:00,324.9084215936002,1832.45,0.001,595.9744115607537,595378.4371491928,2023-07-10 01:00:00,1868.29,True,607.0231549791073,606416.1318241282,11037.694674935425
short,595378.4371491928,okx,ethereum,ETHUSDT,usd,2023-06-29 01:00:00,324.7636903051373,1832.35,0.0005,297.6892185745964,595080.7479306182,2023-07-10 01:00:00,1868.45,True,303.4023585753169,606501.3147920584,-11420.566861440195
long,297987.2057803768,okx,bitcoin,BTC/USDT,coin,2023-06-30 01:00:00,9.733367944919515,30584.4,0.001,297.9872057803768,297689.2185745964,2023-07-07 17:00:00,30119.5,True,293.1641758170033,292871.0116411863,-4818.206933410082
short,297689.2185745964,okx,bitcoin,BTCUSDCM,coin,2023-06-30 01:00:00,9.727896933114144,30586.3,0.0005,148.8446092872982,297540.3739653091,2023-07-07 17:00:00,30126.8,True,146.5352026622716,292923.8701218809,4616.503843428218
long,893961.6173411302,okx,bitcoin,BTC/USDT,usd,2023-06-30 01:00:00,29.200103834758536,30584.4,0.001,893.9616173411301,893067.655723789,2023-07-08 17:00:00,30200.9,True,881.869415903159,880987.546487256,-12080.109236533055
short,893067.655723789,okx,bitcoin,BTCUSDT,usd,2023-06-30 01:00:00,29.186267211705854,30583.6,0.0005,446.5338278618945,892621.1218959271,2023-07-08 17:00:00,30205.3,True,440.7899785048694,881139.1670312339,11481.954864693223
long,449922.7754412431,bybit,ethereum,ETH/USDT,usd,2023-07-02 01:00:00,233.7595447606625,1922.8,0.001,449.9227754412431,449472.8526658018,2023-07-28 09:00:00,1862.88,True,435.465980743743,435030.5147629992,-14442.337902802625
short,449472.8526658018,bybit,ethereum,ETHUSDT,usd,2023-07-02 01:00:00,233.72822195464911,1922.0,0.00055,247.21006896619102,449225.6425968356,2023-07-28 09:00:00,1861.75,True,239.3289344732374,434904.1882895948,14321.454307240841
long,297809.79633312783,okx,bitcoin,BTC/USDT,coin,2023-07-11 09:00:00,9.762044944179584,30476.4,0.001,297.80979633312785,297511.9865367947,2023-07-13 17:00:00,30545.0,True,298.1816628199654,297883.4811571454,371.4946203507134
short,297511.9865367947,okx,bitcoin,BTCUSDCM,coin,2023-07-11 09:00:00,9.752108097924266,30492.2,0.0005,148.75599326839736,297363.2305435263,2023-07-13 17:00:00,30554.6,True,148.9858810444184,297822.77620779234,-459.5456642660429
long,148904.89816656391,okx,ethereum,ETH/USDT,coin,2023-07-12 01:00:00,79.34372357408263,1874.83,0.001,148.90489816656392,148755.99326839735,2023-07-13 17:00:00,1883.83,True,149.4700867805641,149320.61669378352,564.6234253861767
short,148755.99326839735,okx,ethereum,ETHUSDCM,coin,2023-07-12 01:00:00,79.2681135757502,1875.68,0.0005,74.37799663419868,148681.61527176315,2023-07-13 17:00:00,1884.5,True,74.69038001675062,149306.0696534845,-624.4543817213562
long,898618.140688515,binance,bitcoin,BTC/USDT,coin,2023-07-13 17:00:00,29.0359861977052,30917.48,0.001,898.618140688515,897719.5225478265,2023-07-15 01:00:00,30312.0,True,880.13881362484,879258.6748112151,-18460.84773661138
short,897719.5225478265,binance,bitcoin,BTCUSDCM,coin,2023-07-13 17:00:00,29.01957220480773,30919.5,0.0005,448.85976127391325,897270.6627865526,2023-07-15 01:00:00,30312.3,True,439.82498927189664,879210.1535545214,18060.50923203118
