https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
1719619200000,2024-06-29,BTCUSD_PERP,60335.2,61177.0,60300.1,60917.9,10265463,16863.64949552,220811
1719532800000,2024-06-28,BTCUSD_PERP,61643.1,62185.7,59950.5,60335.3,17884162,29288.87784086,369687
1719446400000,2024-06-27,BTCUSD_PERP,60823.4,62364.3,60553.2,61643.1,13322401,21680.26543883,313031
1719360000000,2024-06-26,BTCUSD_PERP,61779.0,62467.5,60666.0,60823.5,14997155,24403.51766207,332593
1719273600000,2024-06-25,BTCUSD_PERP,60234.0,62378.3,60196.2,61779.0,20409153,33292.8133539,374743
1719187200000,2024-06-24,BTCUSD_PERP,63153.5,63330.4,58226.5,60233.9,42958209,70424.11840922,755831
1719100800000,2024-06-23,BTCUSD_PERP,64218.1,64469.6,63117.9,63153.6,5639527,8823.51696788,126069
1719014400000,2024-06-22,BTCUSD_PERP,64093.7,64469.6,63882.2,64218.0,3805342,5922.0420388,99424
1718928000000,2024-06-21,BTCUSD_PERP,64813.4,65010.1,63311.2,64093.8,19540122,30543.71411912,391102
1718841600000,2024-06-20,BTCUSD_PERP,64920.0,66442.0,64500.7,64813.4,17564806,26899.64258621,377054
1718755200000,2024-06-19,BTCUSD_PERP,65105.1,65688.9,64572.1,64920.0,11354619,17434.87841989,294167
1718668800000,2024-06-18,BTCUSD_PERP,66451.8,66535.7,63958.0,65105.1,33238655,51165.0354768,668564
1718582400000,2024-06-17,BTCUSD_PERP,66629.2,67250.0,65053.2,66451.8,21669580,32795.02284395,476467
1718496000000,2024-06-16,BTCUSD_PERP,66158.3,66915.7,65971.1,66629.2,6206524,9335.02297296,156522
1718409600000,2024-06-15,BTCUSD_PERP,65991.2,66441.1,65800.0,66158.3,6130469,9266.30948472,166450
1718323200000,2024-06-14,BTCUSD_PERP,66747.4,67341.1,65010.2,65991.2,23162512,35027.62104886,443796
1718236800000,2024-06-13,BTCUSD_PERP,68242.1,68462.3,66201.3,66747.4,24067376,35739.41881239,484757
1717977600000,2024-06-10,BTCUSD_PERP,69662.2,70200.0,69166.8,69528.2,12728886,18277.82262897,329864
1717891200000,2024-06-09,BTCUSD_PERP,69300.4,69881.0,69123.4,69662.3,7106363,10221.02416794,211497
1717804800000,2024-06-08,BTCUSD_PERP,69336.1,69564.8,69184.9,69300.4,8004858,11535.44829072,259930
1717718400000,2024-06-07,BTCUSD_PERP,70794.1,72072.0,68350.9,69336.1,39245187,55783.00841088,787177
1717632000000,2024-06-06,BTCUSD_PERP,71140.2,71690.8,70106.6,70794.2,16115545,22681.23495151,460072
1717545600000,2024-06-05,BTCUSD_PERP,70588.1,71827.0,70417.5,71140.3,29308050,41226.18969603,661816
1717459200000,2024-06-04,BTCUSD_PERP,68812.6,71138.8,68581.5,70588.0,24121510,34488.16469434,530320
1717372800000,2024-06-03,BTCUSD_PERP,67737.5,70349.7,67575.0,68812.6,28319026,40964.72857954,593798
1717286400000,2024-06-02,BTCUSD_PERP,67727.5,68468.0,67201.0,67737.4,12076940,17800.23497485,330234
1717200000000,2024-06-01,BTCUSD_PERP,67495.1,67862.4,67405.0,67727.4,4941084,7301.81394379,207096
1717113600000,2024-05-31,BTCUSD_PERP,68344.3,69026.8,66612.9,67495.0,23426892,34538.69715128,479717
1717027200000,2024-05-30,BTCUSD_PERP,67583.9,69523.9,67101.2,68344.3,23467058,34373.17633565,514264
1716940800000,2024-05-29,BTCUSD_PERP,68372.4,68916.9,67082.1,67583.9,19253720,28367.41724484,481955
1716854400000,2024-05-28,BTCUSD_PERP,69414.5,69589.3,67237.0,68372.4,27424419,40213.29011705,601293
1716768000000,2024-05-27,BTCUSD_PERP,68489.4,70712.0,68240.1,69414.5,20886696,30089.30775296,468137
1716681600000,2024-05-26,BTCUSD_PERP,69291.0,69556.4,68100.3,68489.5,8023984,11644.65482415,272378
1716595200000,2024-05-25,BTCUSD_PERP,68560.0,69619.3,68511.7,69290.2,8273681,11985.3611718,253446
1716508800000,2024-05-24,BTCUSD_PERP,67968.1,69248.3,66597.8,68560.0,21112430,31119.61654284,493176
1716422400000,2024-05-23,BTCUSD_PERP,69170.9,70119.2,66200.0,67968.2,42303851,62044.38971838,778317
1716336000000,2024-05-22,BTCUSD_PERP,70150.3,70681.9,68885.9,69170.8,20865436,29896.58910114,585914
1716249600000,2024-05-21,BTCUSD_PERP,71497.8,72080.0,69162.0,70150.3,31998246,45281.89546295,736014
1716163200000,2024-05-20,BTCUSD_PERP,66235.4,71699.2,66034.5,71497.9,43282018,63090.78784605,856003
1716076800000,2024-05-19,BTCUSD_PERP,66910.0,67725.4,65835.8,66235.3,13975469,20919.194285,375044
1715990400000,2024-05-18,BTCUSD_PERP,67033.2,67377.9,66583.7,66910.0,10211546,15251.4391245,294822
1715904000000,2024-05-17,BTCUSD_PERP,65211.9,67460.4,65078.1,67033.2,24965417,37566.2501319,528766
1715817600000,2024-05-16,BTCUSD_PERP,66208.4,66776.9,64550.0,65212.0,26508845,40358.60300148,568865
1715731200000,2024-05-15,BTCUSD_PERP,61524.1,66488.0,61284.3,66208.4,33028940,51512.20264443,734396
1715644800000,2024-05-14,BTCUSD_PERP,62905.7,63069.7,61050.1,61524.1,19627853,31754.65731596,461599
1715558400000,2024-05-13,BTCUSD_PERP,61421.5,63422.0,60714.9,62905.7,21573539,34598.78791502,579950
1715472000000,2024-05-12,BTCUSD_PERP,60782.3,61837.2,60550.2,61421.4,7164798,11706.60822941,268937
1715385600000,2024-05-11,BTCUSD_PERP,60760.0,61477.9,60422.1,60782.3,8639553,14185.78084818,320354
1715299200000,2024-05-10,BTCUSD_PERP,63034.2,63435.0,60132.6,60760.0,29860143,48428.46863502,753656
1715212800000,2024-05-09,BTCUSD_PERP,61138.0,63386.6,60566.0,63034.2,25098123,40590.32873805,675818
1715126400000,2024-05-08,BTCUSD_PERP,62296.1,62999.7,60833.0,61138.0,22880559,36837.69447027,623242
1715040000000,2024-05-07,BTCUSD_PERP,63136.0,64397.3,62204.4,62296.1,21319135,33617.25770961,627673
1714953600000,2024-05-06,BTCUSD_PERP,64016.2,65530.0,62658.3,63136.0,28423530,44457.72717224,802946
1714867200000,2024-05-05,BTCUSD_PERP,63880.0,64675.5,62841.5,64016.2,15209541,23835.03298791,523658
1714780800000,2024-05-04,BTCUSD_PERP,62880.0,64533.0,62493.3,63880.0,17963598,28296.03720292,526148
1714694400000,2024-05-03,BTCUSD_PERP,59040.0,63332.8,58782.6,62880.0,34760123,56991.61997429,820652
1714608000000,2024-05-02,BTCUSD_PERP,58235.6,59599.7,56901.4,59036.0,28150914,48194.14716496,727503
1714521600000,2024-05-01,BTCUSD_PERP,60604.0,60772.8,56120.0,58235.5,59046535,102103.51265429,1332141
1714435200000,2024-04-30,BTCUSD_PERP,63838.1,64705.7,59100.0,60604.0,42312558,68973.15841542,1090019
1714348800000,2024-04-29,BTCUSD_PERP,63064.2,64170.3,61729.5,63838.1,24279722,38747.62975841,734159
1714262400000,2024-04-28,BTCUSD_PERP,63380.2,64320.9,62700.5,63064.2,12546182,19735.27977663,473838
1714176000000,2024-04-27,BTCUSD_PERP,63725.9,63883.6,62323.2,63380.2,17939890,28474.55239721,553866
1714089600000,2024-04-26,BTCUSD_PERP,64455.7,64780.2,63228.8,63726.0,20231218,31590.89059728,619518
1714003200000,2024-04-25,BTCUSD_PERP,64238.1,65249.1,62717.7,64455.7,24022423,37523.67428325,765420
1713916800000,2024-04-24,BTCUSD_PERP,66402.1,67096.1,63532.1,64238.0,29256082,44811.86900207,865714
1713830400000,2024-04-23,BTCUSD_PERP,66800.1,67198.3,65803.2,66402.1,18760532,28211.25431918,536654
1713744000000,2024-04-22,BTCUSD_PERP,64931.9,67248.0,64498.0,66800.0,27197678,41212.9396426,731211
1713657600000,2024-04-21,BTCUSD_PERP,64926.3,65717.6,64215.3,64931.9,17360172,26737.83728294,517341
