https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
1719619200000,2024-06-29 00:00:00,BTCUSD_PERP,60335.2,60810.9,60300.1,60686.4,2136626,3526.55437765,30181
1719615600000,2024-06-28 23:00:00,BTCUSD_PERP,60268.5,60362.0,60260.8,60335.3,209070,346.64686351,5160
1719612000000,2024-06-28 22:00:00,BTCUSD_PERP,60267.3,60314.0,60189.2,60268.5,233795,388.04039497,5351
1719608400000,2024-06-28 21:00:00,BTCUSD_PERP,60137.9,60305.2,60046.3,60267.4,249446,414.47917292,6458
1719604800000,2024-06-28 20:00:00,BTCUSD_PERP,60036.1,60265.7,59950.5,60137.9,927883,1542.87686456,14729
1719601200000,2024-06-28 19:00:00,BTCUSD_PERP,60765.9,60784.4,59972.1,60028.0,2127344,3527.31439729,34919
1719597600000,2024-06-28 18:00:00,BTCUSD_PERP,60758.0,60813.8,60610.0,60764.0,601653,990.72862982,12636
1719594000000,2024-06-28 17:00:00,BTCUSD_PERP,60868.0,60998.7,60638.6,60758.1,671043,1103.26110305,14751
1719590400000,2024-06-28 16:00:00,BTCUSD_PERP,60998.0,61054.7,60561.6,60868.0,1527541,2513.23596929,27120
1719586800000,2024-06-28 15:00:00,BTCUSD_PERP,60880.0,61136.7,60677.4,60998.0,1249452,2051.84639163,22563
1719583200000,2024-06-28 14:00:00,BTCUSD_PERP,61241.9,61457.9,60720.8,60880.1,1824600,2988.89164109,34192
1719579600000,2024-06-28 13:00:00,BTCUSD_PERP,61334.0,61788.6,61170.7,61241.9,1107204,1801.84804019,24985
1719576000000,2024-06-28 12:00:00,BTCUSD_PERP,61629.1,61817.8,61222.2,61336.0,1577602,2563.38324368,35644
1719572400000,2024-06-28 11:00:00,BTCUSD_PERP,61482.1,61727.0,61420.1,61629.0,569802,925.09339149,11429
1719568800000,2024-06-28 10:00:00,BTCUSD_PERP,61488.0,61533.0,61385.5,61483.7,340430,553.79309634,8024
1719565200000,2024-06-28 09:00:00,BTCUSD_PERP,61416.0,61529.0,61315.1,61488.1,388317,632.33824823,8547
1719561600000,2024-06-28 08:00:00,BTCUSD_PERP,61289.6,61416.0,61138.4,61415.9,608451,992.70559185,10877
1719558000000,2024-06-28 07:00:00,BTCUSD_PERP,61577.9,61578.0,61184.3,61289.6,556135,906.52701528,12027
1719554400000,2024-06-28 06:00:00,BTCUSD_PERP,61564.0,61626.9,61448.7,61577.3,444404,722.13882499,10161
1719550800000,2024-06-28 05:00:00,BTCUSD_PERP,61688.0,61688.0,61435.9,61564.0,435505,707.6773909,9954
1719547200000,2024-06-28 04:00:00,BTCUSD_PERP,61786.0,61791.2,61470.1,61688.0,237366,385.28662854,8000
1719543600000,2024-06-28 03:00:00,BTCUSD_PERP,61680.5,61863.4,61602.0,61786.0,245974,398.31523625,8164
1719540000000,2024-06-28 02:00:00,BTCUSD_PERP,62038.0,62096.5,61543.3,61680.2,541925,877.0110149,16447
1719536400000,2024-06-28 01:00:00,BTCUSD_PERP,61519.4,62185.7,61454.6,62038.0,863928,1394.52251752,19663
1719532800000,2024-06-28 00:00:00,BTCUSD_PERP,61643.1,61683.0,61439.9,61519.4,345292,560.91617256,7886
1719529200000,2024-06-27 23:00:00,BTCUSD_PERP,61592.5,61661.0,61563.3,61643.1,204979,332.73567122,5441
1719525600000,2024-06-27 22:00:00,BTCUSD_PERP,61496.0,61626.0,61480.6,61592.5,186126,302.28025751,4643
1719522000000,2024-06-27 21:00:00,BTCUSD_PERP,61444.0,61546.2,61424.0,61495.9,160785,261.49119448,4832
1719518400000,2024-06-27 20:00:00,BTCUSD_PERP,61405.1,61539.1,61301.9,61444.0,277165,451.05010291,7874
1719514800000,2024-06-27 19:00:00,BTCUSD_PERP,61834.1,61846.0,61362.0,61405.0,574921,934.30550642,15562
1719511200000,2024-06-27 18:00:00,BTCUSD_PERP,61797.5,61884.4,61698.0,61834.0,435362,704.68650888,14089
1719507600000,2024-06-27 17:00:00,BTCUSD_PERP,61671.9,61986.8,61644.9,61797.5,529478,856.43744943,14959
1719504000000,2024-06-27 16:00:00,BTCUSD_PERP,61538.3,61789.9,61494.0,61670.3,692929,1123.79749834,17042
1719500400000,2024-06-27 15:00:00,BTCUSD_PERP,61698.5,61824.4,61489.0,61534.2,880636,1428.48233096,17625
1719496800000,2024-06-27 14:00:00,BTCUSD_PERP,61957.9,62364.3,61668.9,61698.5,1993731,3212.76132561,32096
1719493200000,2024-06-27 13:00:00,BTCUSD_PERP,61303.3,61978.6,61270.8,61955.6,1688240,2737.29520341,31208
1719489600000,2024-06-27 12:00:00,BTCUSD_PERP,61156.3,61619.7,61110.3,61303.3,999689,1630.50417462,25660
1719486000000,2024-06-27 11:00:00,BTCUSD_PERP,61071.9,61279.2,61055.7,61158.0,309502,506.00448429,9038
1719482400000,2024-06-27 10:00:00,BTCUSD_PERP,61256.0,61477.5,61071.8,61071.8,716049,1169.03971889,17875
1719478800000,2024-06-27 09:00:00,BTCUSD_PERP,60822.0,61325.6,60774.6,61256.0,725943,1188.51304723,14641
1719475200000,2024-06-27 08:00:00,BTCUSD_PERP,60750.4,60822.0,60693.7,60822.0,225894,371.77729581,6572
1719471600000,2024-06-27 07:00:00,BTCUSD_PERP,60695.5,60865.0,60670.8,60750.4,293598,483.20989426,8260
1719468000000,2024-06-27 06:00:00,BTCUSD_PERP,60774.0,60813.5,60553.2,60695.5,605903,998.61284122,13317
1719464400000,2024-06-27 05:00:00,BTCUSD_PERP,61076.1,61109.7,60770.0,60774.1,177148,290.87825591,6070
1719460800000,2024-06-27 04:00:00,BTCUSD_PERP,61000.0,61152.0,60976.1,61076.0,222716,364.67987607,6921
1719457200000,2024-06-27 03:00:00,BTCUSD_PERP,60989.5,61258.0,60906.5,61000.0,387563,634.72234406,9351
1719453600000,2024-06-27 02:00:00,BTCUSD_PERP,61022.1,61061.9,60824.2,60989.4,247994,406.92716978,7562
1719450000000,2024-06-27 01:00:00,BTCUSD_PERP,60938.6,61119.0,60846.2,61022.0,376482,617.10218713,11147
1719446400000,2024-06-27 00:00:00,BTCUSD_PERP,60823.4,61009.5,60719.1,60938.5,409568,672.9711004,11246
1719442800000,2024-06-26 23:00:00,BTCUSD_PERP,60890.9,60936.8,60738.0,60823.5,337940,555.77691264,7224
1719439200000,2024-06-26 22:00:00,BTCUSD_PERP,61023.6,61023.6,60746.1,60891.0,228228,374.7680869,6464
1719435600000,2024-06-26 21:00:00,BTCUSD_PERP,60953.2,61043.9,60890.5,61023.6,193836,317.83217311,5799
1719432000000,2024-06-26 20:00:00,BTCUSD_PERP,60950.2,61107.2,60672.1,60953.2,518771,852.34273898,13417
1719428400000,2024-06-26 19:00:00,BTCUSD_PERP,60873.5,61091.1,60666.0,60950.3,878699,1444.36359404,23164
1719424800000,2024-06-26 18:00:00,BTCUSD_PERP,61205.9,61213.7,60865.1,60873.6,481671,789.6834162,15089
1719421200000,2024-06-26 17:00:00,BTCUSD_PERP,61246.4,61325.1,60801.1,61205.9,1255390,2057.92762478,30510
1719417600000,2024-06-26 16:00:00,BTCUSD_PERP,61446.0,61524.3,61125.5,61246.4,422250,688.42249554,14845
1719414000000,2024-06-26 15:00:00,BTCUSD_PERP,61698.0,61734.5,61134.2,61444.1,957314,1560.35562983,23079
1719410400000,2024-06-26 14:00:00,BTCUSD_PERP,61736.1,61960.1,61519.4,61698.1,918523,1487.02381816,22913
1719406800000,2024-06-26 13:00:00,BTCUSD_PERP,61392.0,61807.9,61348.6,61734.3,1017455,1651.48626304,19578
1719403200000,2024-06-26 12:00:00,BTCUSD_PERP,61419.9,61561.9,61313.7,61392.0,646965,1053.25647812,13572
1719399600000,2024-06-26 11:00:00,BTCUSD_PERP,61244.1,61540.4,61244.1,61419.9,635345,1035.13861724,12354
1719396000000,2024-06-26 10:00:00,BTCUSD_PERP,61352.0,61392.0,61130.6,61244.1,742927,1212.95327169,14469
1719392400000,2024-06-26 09:00:00,BTCUSD_PERP,61450.0,61506.0,61289.0,61352.0,522592,851.16605402,11399
1719388800000,2024-06-26 08:00:00,BTCUSD_PERP,61698.0,61727.5,61341.9,61450.0,553756,900.51627989,11900
1719385200000,2024-06-26 07:00:00,BTCUSD_PERP,61547.6,61778.0,61502.2,61698.0,424975,689.55583472,9695
1719381600000,2024-06-26 06:00:00,BTCUSD_PERP,61543.4,61655.0,61490.0,61547.5,322369,523.66860814,7422
1719378000000,2024-06-26 05:00:00,BTCUSD_PERP,61683.1,61769.5,61543.4,61543.5,495414,803.71116276,9408
1719374400000,2024-06-26 04:00:00,BTCUSD_PERP,61904.1,61957.9,61679.7,61683.1,418979,678.385503,8799
1719370800000,2024-06-26 03:00:00,BTCUSD_PERP,62003.6,62057.7,61828.1,61904.1,439773,710.03417054,8904
1719367200000,2024-06-26 02:00:00,BTCUSD_PERP,62061.8,62467.5,61985.0,62003.6,1024936,1646.62524901,16865
1719363600000,2024-06-26 01:00:00,BTCUSD_PERP,61735.1,62173.7,61696.1,62061.8,1225837,1978.78158905,17940
1719360000000,2024-06-26 00:00:00,BTCUSD_PERP,61779.0,61820.9,61611.9,61735.1,333210,539.74209066,7784
1719356400000,2024-06-25 23:00:00,BTCUSD_PERP,61873.5,61906.3,61627.5,61779.0,546483,885.12630341,8731
1719352800000,2024-06-25 22:00:00,BTCUSD_PERP,61879.7,62133.6,61832.1,61873.6,290320,468.13041925,6616
1719349200000,2024-06-25 21:00:00,BTCUSD_PERP,61894.0,62000.0,61780.0,61879.6,167060,270.0518491,4902
1719345600000,2024-06-25 20:00:00,BTCUSD_PERP,61938.7,62041.9,61854.8,61894.1,335845,542.13149718,9132
1719342000000,2024-06-25 19:00:00,BTCUSD_PERP,62116.5,62378.3,61770.0,61940.2,1084984,1749.55233876,22854
1719338400000,2024-06-25 18:00:00,BTCUSD_PERP,61348.8,62193.0,61090.4,62116.5,1292321,2095.04676854,26493
1719334800000,2024-06-25 17:00:00,BTCUSD_PERP,61354.0,61741.2,61298.1,61349.1,617525,1003.25686065,13487
1719331200000,2024-06-25 16:00:00,BTCUSD_PERP,61764.0,61895.7,61326.8,61358.6,729352,1184.94024268,17487
1719327600000,2024-06-25 15:00:00,BTCUSD_PERP,61716.0,61916.8,61272.2,61764.0,1377562,2234.83771339,28046
1719324000000,2024-06-25 14:00:00,BTCUSD_PERP,61160.7,62092.6,61116.1,61714.2,2156524,3494.00999552,37815
1719320400000,2024-06-25 13:00:00,BTCUSD_PERP,61004.0,61413.3,60973.1,61160.7,715621,1170.4049965,16077
1719316800000,2024-06-25 12:00:00,BTCUSD_PERP,61145.4,61230.7,60915.0,61004.0,633435,1037.02179599,13590
1719313200000,2024-06-25 11:00:00,BTCUSD_PERP,61268.3,61440.0,61075.8,61145.4,490456,800.72578914,9575
1719309600000,2024-06-25 10:00:00,BTCUSD_PERP,61418.0,61418.0,61128.5,61268.3,640227,1044.94879865,10622
1719306000000,2024-06-25 09:00:00,BTCUSD_PERP,60802.8,61543.3,60780.1,61417.9,1528138,2500.72145079,20837
1719302400000,2024-06-25 08:00:00,BTCUSD_PERP,60613.0,60849.9,60600.3,60802.8,477186,785.88724147,10594
1719298800000,2024-06-25 07:00:00,BTCUSD_PERP,61084.9,61231.4,60543.6,60613.0,1605870,2642.09462948,21064
1719295200000,2024-06-25 06:00:00,BTCUSD_PERP,60967.2,61127.8,60908.6,61084.9,440042,721.18990728,8695
1719291600000,2024-06-25 05:00:00,BTCUSD_PERP,61325.9,61359.9,60882.5,60967.1,615314,1006.94574685,11030
1719288000000,2024-06-25 04:00:00,BTCUSD_PERP,61247.5,61377.0,61113.5,61325.9,531547,867.72554837,11240
1719284400000,2024-06-25 03:00:00,BTCUSD_PERP,60613.3,61551.8,60566.0,61247.5,2573207,4205.6034758,33688
1719280800000,2024-06-25 02:00:00,BTCUSD_PERP,60426.4,60667.5,60352.0,60613.7,606826,1002.600062,13044
1719277200000,2024-06-25 01:00:00,BTCUSD_PERP,60344.0,60438.5,60216.7,60426.4,346898,575.13513132,8434
1719273600000,2024-06-25 00:00:00,BTCUSD_PERP,60234.0,60598.8,60196.2,60344.0,606410,1004.72479178,10690
1719270000000,2024-06-24 23:00:00,BTCUSD_PERP,59985.5,60390.2,59947.7,60233.9,492784,818.35688614,10912
1719266400000,2024-06-24 22:00:00,BTCUSD_PERP,60037.8,60215.0,59947.1,59985.6,1007961,1678.81516966,14011
1719262800000,2024-06-24 21:00:00,BTCUSD_PERP,59428.2,60037.9,59331.0,60037.8,1072702,1796.96366138,21601
1719259200000,2024-06-24 20:00:00,BTCUSD_PERP,59242.1,59604.8,58226.5,59428.2,3820694,6473.57016385,68661
1719255600000,2024-06-24 19:00:00,BTCUSD_PERP,60342.0,60412.6,58994.0,59242.1,2283224,3832.84544827,41488
1719252000000,2024-06-24 18:00:00,BTCUSD_PERP,60186.0,60419.0,59641.2,60342.0,1781405,2963.48922893,34209
1719248400000,2024-06-24 17:00:00,BTCUSD_PERP,60106.1,60471.5,59797.1,60185.9,3623936,6028.87109562,63212
1719244800000,2024-06-24 16:00:00,BTCUSD_PERP,60786.4,60987.4,59900.7,60106.9,3558724,5892.63869438,60003
1719241200000,2024-06-24 15:00:00,BTCUSD_PERP,61238.0,61306.0,60622.0,60786.0,1889322,3096.61083796,33299
1719237600000,2024-06-24 14:00:00,BTCUSD_PERP,61513.7,61645.3,61033.0,61236.7,1339642,2184.17359659,26276
1719234000000,2024-06-24 13:00:00,BTCUSD_PERP,61155.6,61587.9,60864.1,61513.6,1290540,2107.21088045,25150
1719230400000,2024-06-24 12:00:00,BTCUSD_PERP,61222.0,61436.0,61060.1,61155.6,919131,1501.02302029,18494
1719226800000,2024-06-24 11:00:00,BTCUSD_PERP,61106.0,61314.4,60770.5,61222.0,1279738,2097.22764751,24268
1719223200000,2024-06-24 10:00:00,BTCUSD_PERP,61333.4,61508.1,61054.8,61106.0,1356650,2213.47471812,24460
1719219600000,2024-06-24 09:00:00,BTCUSD_PERP,62663.9,62793.9,60500.0,61333.5,6300754,10275.18732382,94573
1719216000000,2024-06-24 08:00:00,BTCUSD_PERP,62375.9,62900.0,62259.1,62660.7,1383637,2210.11090795,24664
1719212400000,2024-06-24 07:00:00,BTCUSD_PERP,62308.8,62499.0,62100.0,62375.9,1257275,2019.38095164,20113
1719208800000,2024-06-24 06:00:00,BTCUSD_PERP,62245.3,62347.1,62067.1,62308.7,1353409,2175.07940354,22153
1719205200000,2024-06-24 05:00:00,BTCUSD_PERP,62773.9,62812.0,62205.0,62245.3,1910866,3060.32196578,31247
1719201600000,2024-06-24 04:00:00,BTCUSD_PERP,62795.9,62877.6,62577.9,62773.9,681847,1087.00167594,13158
1719198000000,2024-06-24 03:00:00,BTCUSD_PERP,62818.1,63006.7,62700.0,62795.9,766665,1220.06080918,14993
1719194400000,2024-06-24 02:00:00,BTCUSD_PERP,63259.8,63330.4,62589.0,62818.1,1069718,1699.45438345,19291
1719190800000,2024-06-24 01:00:00,BTCUSD_PERP,63014.0,63286.9,62861.9,63259.8,879607,1394.40634196,19013
1719187200000,2024-06-24 00:00:00,BTCUSD_PERP,63153.5,63270.8,62844.7,63014.1,1637978,2597.84359682,30582
1719183600000,2024-06-23 23:00:00,BTCUSD_PERP,63596.0,63640.1,63117.9,63153.6,1100744,1738.23536006,19478
1719180000000,2024-06-23 22:00:00,BTCUSD_PERP,63795.3,63795.4,63578.2,63596.0,351129,551.61157559,8231
1719176400000,2024-06-23 21:00:00,BTCUSD_PERP,63694.1,63807.4,63475.1,63795.3,377649,593.35398151,9971
1719172800000,2024-06-23 20:00:00,BTCUSD_PERP,64092.0,64101.9,63575.8,63694.1,724078,1135.66626283,12255
1719169200000,2024-06-23 19:00:00,BTCUSD_PERP,64059.6,64135.0,64050.5,64091.7,77496,120.91902913,2655
1719165600000,2024-06-23 18:00:00,BTCUSD_PERP,64072.0,64099.4,64016.8,64058.0,114834,179.27251822,3183
1719162000000,2024-06-23 17:00:00,BTCUSD_PERP,63873.9,64118.4,63871.1,64072.0,278489,435.15903342,5472
1719158400000,2024-06-23 16:00:00,BTCUSD_PERP,64042.8,64124.0,63868.0,63873.9,271197,423.72195501,5632
1719154800000,2024-06-23 15:00:00,BTCUSD_PERP,64140.0,64146.9,64013.1,64042.8,334206,521.54448542,5982
1719151200000,2024-06-23 14:00:00,BTCUSD_PERP,64246.0,64262.0,64096.0,64140.1,230780,359.59596444,5002
1719147600000,2024-06-23 13:00:00,BTCUSD_PERP,64316.8,64373.9,64206.5,64245.9,106960,166.41383735,2913
1719144000000,2024-06-23 12:00:00,BTCUSD_PERP,64292.4,64316.8,64262.1,64316.7,63371,98.5649624,1968
1719140400000,2024-06-23 11:00:00,BTCUSD_PERP,64269.6,64293.1,64206.4,64292.4,169758,264.21468513,4183
1719136800000,2024-06-23 10:00:00,BTCUSD_PERP,64367.0,64367.0,64249.9,64269.7,136677,212.54885386,4688
1719133200000,2024-06-23 09:00:00,BTCUSD_PERP,64339.6,64380.5,64339.6,64367.0,81213,126.17057612,3296
1719129600000,2024-06-23 08:00:00,BTCUSD_PERP,64362.0,64381.0,64334.2,64339.6,43044,66.89063255,2909
1719126000000,2024-06-23 07:00:00,BTCUSD_PERP,64340.0,64381.6,64328.0,64362.0,56235,87.38131889,2910
1719122400000,2024-06-23 06:00:00,BTCUSD_PERP,64328.1,64362.9,64328.0,64340.1,49687,77.21775198,1754
1719118800000,2024-06-23 05:00:00,BTCUSD_PERP,64333.4,64369.9,64301.2,64328.1,53447,83.08854992,2496
1719115200000,2024-06-23 04:00:00,BTCUSD_PERP,64369.7,64414.9,64327.6,64333.4,283269,440.12393733,3895
1719111600000,2024-06-23 03:00:00,BTCUSD_PERP,64460.0,64467.2,64369.6,64369.7,99760,154.85599359,2562
1719108000000,2024-06-23 02:00:00,BTCUSD_PERP,64432.0,64459.7,64328.5,64459.7,106275,165.04425931,3274
1719104400000,2024-06-23 01:00:00,BTCUSD_PERP,64424.4,64469.6,64281.2,64432.0,314128,487.79827268,6148
1719100800000,2024-06-23 00:00:00,BTCUSD_PERP,64218.1,64462.0,64218.0,64424.4,215101,334.12317114,5212
1719097200000,2024-06-22 23:00:00,BTCUSD_PERP,64266.0,64275.3,64213.2,64218.0,52034,80.99488473,2022
1719093600000,2024-06-22 22:00:00,BTCUSD_PERP,64279.0,64279.1,64225.8,64266.0,43317,67.42005301,1496
1719090000000,2024-06-22 21:00:00,BTCUSD_PERP,64231.9,64279.1,64220.0,64279.1,50347,78.36984641,1767
1719086400000,2024-06-22 20:00:00,BTCUSD_PERP,64239.8,64248.0,64202.5,64231.9,58333,90.81574266,2479
1719082800000,2024-06-22 19:00:00,BTCUSD_PERP,64215.8,64241.9,64180.0,64239.8,68561,106.77800003,2404
1719079200000,2024-06-22 18:00:00,BTCUSD_PERP,64204.0,64266.7,64201.6,64215.8,59825,93.14661861,2484
1719075600000,2024-06-22 17:00:00,BTCUSD_PERP,64261.9,64283.9,64204.0,64204.0,95387,148.47945206,2461
1719072000000,2024-06-22 16:00:00,BTCUSD_PERP,64241.8,64299.3,64211.4,64261.9,95003,147.86377799,3663
1719068400000,2024-06-22 15:00:00,BTCUSD_PERP,64235.7,64245.2,64182.4,64241.9,212841,331.46851302,4065
1719064800000,2024-06-22 14:00:00,BTCUSD_PERP,64227.4,64348.3,64208.0,64235.7,143652,223.49087499,4543
1719061200000,2024-06-22 13:00:00,BTCUSD_PERP,64250.0,64252.3,64208.3,64227.5,66450,103.45291066,2809
1719057600000,2024-06-22 12:00:00,BTCUSD_PERP,64218.2,64292.0,64146.9,64250.0,252761,393.47725352,4229
1719054000000,2024-06-22 11:00:00,BTCUSD_PERP,64263.4,64269.0,64202.0,64218.2,78144,121.6586126,3803
1719050400000,2024-06-22 10:00:00,BTCUSD_PERP,64290.0,64326.7,64228.0,64263.4,168230,261.75731564,3829
1719046800000,2024-06-22 09:00:00,BTCUSD_PERP,64229.6,64300.2,64156.2,64290.0,266819,415.28249022,4769
1719043200000,2024-06-22 08:00:00,BTCUSD_PERP,64448.2,64469.6,64223.3,64229.6,345212,536.58660848,6733
1719039600000,2024-06-22 07:00:00,BTCUSD_PERP,64358.0,64468.0,64263.6,64447.9,263809,409.87423335,6844
1719036000000,2024-06-22 06:00:00,BTCUSD_PERP,64356.1,64457.8,64300.8,64358.0,413340,642.0640469,7697
1719032400000,2024-06-22 05:00:00,BTCUSD_PERP,64292.2,64357.4,64198.5,64356.0,176787,274.94564466,4425
1719028800000,2024-06-22 04:00:00,BTCUSD_PERP,64256.2,64295.3,64186.0,64292.2,88545,137.84547751,2951
1719025200000,2024-06-22 03:00:00,BTCUSD_PERP,64240.4,64260.1,64203.3,64256.1,155111,241.45922153,4913
1719021600000,2024-06-22 02:00:00,BTCUSD_PERP,64096.6,64274.0,64096.5,64240.4,366443,570.65743791,8322
1719018000000,2024-06-22 01:00:00,BTCUSD_PERP,63994.1,64162.4,63994.0,64096.5,96683,150.87270654,4272
1719014400000,2024-06-22 00:00:00,BTCUSD_PERP,64093.7,64127.9,63882.2,63994.1,187708,293.28031577,6444
1719010800000,2024-06-21 23:00:00,BTCUSD_PERP,64100.2,64167.0,64016.1,64093.8,139997,218.51592428,4988
1719007200000,2024-06-21 22:00:00,BTCUSD_PERP,64022.5,64141.5,64022.5,64100.1,127616,199.09726175,3855
1719003600000,2024-06-21 21:00:00,BTCUSD_PERP,64149.1,64154.0,63782.0,64022.5,361730,565.53522454,9931
1719000000000,2024-06-21 20:00:00,BTCUSD_PERP,64176.3,64399.9,64049.8,64149.1,703824,1096.11922072,13827
1718996400000,2024-06-21 19:00:00,BTCUSD_PERP,64102.1,64200.0,63878.0,64177.5,622357,971.88748169,13517
1718992800000,2024-06-21 18:00:00,BTCUSD_PERP,63598.8,64109.8,63577.5,64106.1,687211,1075.89052937,15922
1718989200000,2024-06-21 17:00:00,BTCUSD_PERP,63581.9,63821.0,63400.1,63599.9,742633,1167.58250024,19069
1718985600000,2024-06-21 16:00:00,BTCUSD_PERP,63670.1,63766.4,63494.4,63581.1,645505,1014.16466228,16502
1718982000000,2024-06-21 15:00:00,BTCUSD_PERP,64148.7,64280.0,63358.8,63670.0,1504894,2361.30460831,27382
1718978400000,2024-06-21 14:00:00,BTCUSD_PERP,63550.1,64298.0,63386.1,64148.8,1653279,2584.92489007,30019
1718974800000,2024-06-21 13:00:00,BTCUSD_PERP,63763.9,63798.2,63311.2,63550.2,1672898,2631.55369264,31002
1718971200000,2024-06-21 12:00:00,BTCUSD_PERP,63698.0,63857.1,63429.8,63763.9,904910,1422.29201044,19197
1718967600000,2024-06-21 11:00:00,BTCUSD_PERP,63832.7,63987.0,63606.9,63698.1,631500,989.98890184,13842
1718964000000,2024-06-21 10:00:00,BTCUSD_PERP,64024.3,64102.9,63740.6,63832.7,696995,1090.41849772,14879
1718960400000,2024-06-21 09:00:00,BTCUSD_PERP,63563.6,64219.7,63475.5,64022.2,1774633,2779.75980882,30481
1718956800000,2024-06-21 08:00:00,BTCUSD_PERP,64126.4,64296.0,63440.1,63564.0,2502959,3919.69236485,34982
1718953200000,2024-06-21 07:00:00,BTCUSD_PERP,64558.0,64666.0,64116.3,64126.3,894846,1390.89035928,16230
1718949600000,2024-06-21 06:00:00,BTCUSD_PERP,64588.0,64667.5,64492.1,64558.0,384196,595.01730001,7024
1718946000000,2024-06-21 05:00:00,BTCUSD_PERP,64600.0,64609.3,64440.0,64588.0,263148,407.79876859,7122
1718942400000,2024-06-21 04:00:00,BTCUSD_PERP,64435.8,64605.0,64251.2,64600.0,631568,979.78219076,14819
1718938800000,2024-06-21 03:00:00,BTCUSD_PERP,64730.1,64774.0,64266.0,64435.7,793204,1229.14005688,14558
1718935200000,2024-06-21 02:00:00,BTCUSD_PERP,64913.4,65010.1,64663.5,64730.1,391417,603.86633345,9558
1718931600000,2024-06-21 01:00:00,BTCUSD_PERP,64768.1,64963.2,64609.5,64913.4,385580,594.83756582,10920
1718928000000,2024-06-21 00:00:00,BTCUSD_PERP,64813.4,64885.0,64582.2,64768.2,423222,653.65396473,11476
1718924400000,2024-06-20 23:00:00,BTCUSD_PERP,64932.0,65005.0,64800.4,64813.4,212409,327.23757564,5511
1718920800000,2024-06-20 22:00:00,BTCUSD_PERP,64981.8,65083.5,64911.6,64932.0,170157,261.8469718,4356
1718917200000,2024-06-20 21:00:00,BTCUSD_PERP,65037.9,65124.7,64965.0,64981.9,111491,171.41861774,2963
1718913600000,2024-06-20 20:00:00,BTCUSD_PERP,64989.7,65122.6,64942.0,65035.7,282128,433.81359997,7064
1718910000000,2024-06-20 19:00:00,BTCUSD_PERP,65051.8,65051.8,64772.0,64989.8,627562,966.41960356,13669
1718906400000,2024-06-20 18:00:00,BTCUSD_PERP,64906.0,65138.8,64871.6,65051.8,408756,628.69853972,11150
1718902800000,2024-06-20 17:00:00,BTCUSD_PERP,64831.7,64962.1,64625.3,64906.0,682269,1053.63552078,17411
1718899200000,2024-06-20 16:00:00,BTCUSD_PERP,64766.3,64899.0,64500.7,64831.0,1579071,2441.65815326,32027
1718895600000,2024-06-20 15:00:00,BTCUSD_PERP,64902.1,65074.6,64734.8,64766.3,1107463,1707.2338311,22757
1718892000000,2024-06-20 14:00:00,BTCUSD_PERP,65104.5,65145.5,64602.5,64902.0,2049698,3159.03110621,39895
1718888400000,2024-06-20 13:00:00,BTCUSD_PERP,65944.0,65962.3,65093.8,65104.5,2458284,3759.27474971,42425
1718884800000,2024-06-20 12:00:00,BTCUSD_PERP,66123.4,66260.7,65820.1,65940.9,1087064,1646.42222703,23501
1718881200000,2024-06-20 11:00:00,BTCUSD_PERP,66171.0,66442.0,66071.0,66123.4,1332039,2010.12935392,26103
1718877600000,2024-06-20 10:00:00,BTCUSD_PERP,65663.8,66259.9,65608.1,66171.0,723942,1097.51136238,15065
1718874000000,2024-06-20 09:00:00,BTCUSD_PERP,65638.7,65696.0,65525.1,65663.7,275018,419.0994531,7668
1718870400000,2024-06-20 08:00:00,BTCUSD_PERP,65806.4,65872.0,65562.2,65638.7,525350,799.50588463,11725
1718866800000,2024-06-20 07:00:00,BTCUSD_PERP,65408.9,65923.8,65408.9,65806.4,998548,1518.07891484,19076
1718863200000,2024-06-20 06:00:00,BTCUSD_PERP,65466.1,65585.9,65331.3,65408.9,517827,790.78123587,12470
1718859600000,2024-06-20 05:00:00,BTCUSD_PERP,65255.1,65573.9,65196.2,65466.0,537491,821.98152101,11447
1718856000000,2024-06-20 04:00:00,BTCUSD_PERP,65142.7,65286.2,65033.8,65255.0,245994,377.4693885,7089
1718852400000,2024-06-20 03:00:00,BTCUSD_PERP,65147.2,65186.7,65040.4,65142.6,177607,272.72225863,5005
1718848800000,2024-06-20 02:00:00,BTCUSD_PERP,65112.3,65185.5,64916.0,65147.2,348048,535.05287926,10626
1718845200000,2024-06-20 01:00:00,BTCUSD_PERP,65042.9,65354.3,64986.1,65112.4,737876,1132.46267651,16901
1718841600000,2024-06-20 00:00:00,BTCUSD_PERP,64920.0,65042.9,64783.9,65042.9,368714,568.15716101,11150
1718838000000,2024-06-19 23:00:00,BTCUSD_PERP,64774.6,64941.6,64738.1,64920.0,181889,280.60399027,5401
1718834400000,2024-06-19 22:00:00,BTCUSD_PERP,64954.8,64999.8,64774.5,64774.6,207245,319.36342287,5353
1718830800000,2024-06-19 21:00:00,BTCUSD_PERP,64818.4,65029.9,64785.8,64954.8,411156,633.15819308,8540
1718827200000,2024-06-19 20:00:00,BTCUSD_PERP,64830.0,64873.4,64572.1,64818.4,449382,694.45739594,9522
1718823600000,2024-06-19 19:00:00,BTCUSD_PERP,64912.0,64928.4,64740.2,64830.0,228355,352.31758672,6571
